family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Nymphalidae	Dircenna	dero celtina	Dircenna dero celtina	23	23	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Dircenna dero celtina	NA	NA
Nymphalidae	Dygoris	dircenna	Dygoris dircenna	36	36	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Dygoris dircenna	NA	NA
Nymphalidae	Ectima	lirides	Ectima lirides	16	16	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Ectima lirides	NA	NA
Nymphalidae	Ectima	liriope	Ectima liriope	16	16	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Ectima liriope	NA	NA
Nymphalidae	Elzunia	pavoni	Elzunia pavoni	20	20	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Elzunia pavoni	NA	NA
Nymphalidae	Episcada	sylpha	Episcada sylpha	31	31	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Episcada sylpha	NA	NA
Nymphalidae	Eresia	datis moesta	Eresia datis moesta	32	32	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eresia datis moesta	NA	NA
Nymphalidae	Eresia	emerantia	Eresia emerantia	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Eresia emerantia	NA	NA
Nymphalidae	Eresia (Phyciodes)	emerantia	Eresia (Phyciodes) emerantia	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eresia (Phyciodes) emerantia	NA	NA
Nymphalidae	Eresia (Phyciodes)	lansdorfi	Eresia (Phyciodes) lansdorfi	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eresia (Phyciodes) lansdorfi	NA	NA
Nymphalidae	Eryphanis	automedon amphimedon	Eryphanis automedon amphimedon	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Eryphanis automedon amphimedon	NA	NA
Nymphalidae	Eueides	eanes	Eueides eanes	31	31	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Eueides eanes	NA	NA
Nymphalidae	Eueides	parana	Eueides parana	31	31	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Eueides parana	NA	NA
Nymphalidae	Eueides	tibilia	Eueides tibilia	31	31	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Eueides tibilia	NA	NA
Nymphalidae	Eunica	alcmena flora	Eunica alcmena flora	30	30	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eunica alcmena flora	NA	NA
Nymphalidae	Eunica	ingens	Eunica ingens	30	30	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eunica ingens	NA	NA
Nymphalidae	Eunica	mygdonia	Eunica mygdonia	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eunica mygdonia	NA	NA
Nymphalidae	Eunica	nr eurota	Eunica nr eurota	30	30	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Eunica nr eurota	NA	NA
Nymphalidae	Euphaedra	edwardsii	Euphaedra edwardsii	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euphaedra edwardsii	NA	NA
Nymphalidae	Euphydryas	anicia eurytion	Euphydryas anicia eurytion	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euphydryas anicia eurytion	NA	NA
Nymphalidae	Euryphene	mardania senegalensis	Euryphene mardania senegalensis	33	33	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euryphene mardania senegalensis	NA	NA
Nymphalidae	Euthalia	julii	Euthalia julii	30	30	Saitoh, K. & Abe, A. (1970). Chromosome studies in sixteen species of Himalayan butterflies (Nymphalidae and Lycaenidae). Special Bulletin of the Lepidopteran Society of Japan 4: 141–152.	3	Euthalia julii	NA	NA
Nymphalidae	Euthalia	thibetana insulae	Euthalia thibetana insulae	14	14	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Euthalia thibetana insulae	NA	NA
Nymphalidae	Garsauritis	xanthostola	Garsauritis xanthostola	18-20	18	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Garsauritis xanthostola	NA	NA
Nymphalidae	Godyris	zygia	Godyris zygia	75	75	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Godyris zygia	NA	NA
Nymphalidae	Greta	morgane oto	Greta morgane oto	47	47	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Greta morgane oto	NA	NA
Nymphalidae	Greta	quisqueya	Greta quisqueya	70	70	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Greta quisqueya	NA	NA
Nymphalidae	Heliconius	eleusinus	Heliconius eleusinus	59-60	59	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Heliconius eleusinus	NA	NA
Nymphalidae	Heliconius	elmatus	Heliconius elmatus	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Heliconius elmatus	NA	NA
Nymphalidae	Heliconius	hurneyi	Heliconius hurneyi	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Heliconius hurneyi	NA	NA
Nymphalidae	Hyalenna	minna	Hyalenna minna	22	22	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalenna minna	NA	NA
Nymphalidae	Hyaliris	antea	Hyaliris antea	66	66	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Hyaliris antea	NA	NA
Nymphalidae	Hyalyris	adelinda	Hyalyris adelinda	43	43	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris adelinda	NA	NA
Nymphalidae	Hyalyris	antea flebilis	Hyalyris antea flebilis	66	66	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris antea flebilis	NA	NA
Nymphalidae	Hyalyris	cana	Hyalyris cana	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris cana	NA	NA
Nymphalidae	Hyalyris	metella	Hyalyris metella	98-100	98	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris metella	NA	NA
Nymphalidae	Hypna	corumbaensis	Hypna corumbaensis	8	8	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Hypna corumbaensis	NA	NA
Nymphalidae	Hypna	forbesi	Hypna forbesi	7	7	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Hypna forbesi	NA	NA
Nymphalidae	Hypna	huebneri	Hypna huebneri	6	6	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Hypna huebneri	NA	NA
Nymphalidae	Hypoleria	aelia pachiteae	Hypoleria aelia pachiteae	8	8	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypoleria aelia pachiteae	NA	NA
Nymphalidae	Hypoleria	orolina	Hypoleria orolina	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypoleria orolina	NA	NA
Nymphalidae	Hypoleria	sarepta virginia ,	Hypoleria sarepta virginia ,	44-45	44	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypoleria sarepta virginia ,	NA	NA
Nymphalidae	Hypolimnas	bolina kezia	Hypolimnas bolina kezia	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Hypolimnas bolina kezia	NA	NA
Nymphalidae	Hypomenitis	cyrcilla	Hypomenitis cyrcilla	24	24	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypomenitis cyrcilla	NA	NA
Nymphalidae	Hyposcada	attilodes	Hyposcada attilodes	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyposcada attilodes	NA	NA
Nymphalidae	Hypothyris	daeta	Hypothyris daeta	18-19	18	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris daeta	NA	NA
Nymphalidae	Hypothyris	evanescens	Hypothyris evanescens	21-22	21	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris evanescens	NA	NA
Nymphalidae	Hypothyris	rowena	Hypothyris rowena	9	9	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris rowena	NA	NA
Nymphalidae	Hypothyris	vallonia	Hypothyris vallonia	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris vallonia	NA	NA
Nymphalidae	Hypothyris	valora	Hypothyris valora	16	16	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris valora	NA	NA
Nymphalidae	Inachus	io geisha	Inachus io geisha	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Inachus io geisha	NA	NA
Nymphalidae	Ithomia	pellucida	Ithomia pellucida	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Ithomia pellucida	NA	NA
Nymphalidae	Kalkasia	philyra	Kalkasia philyra	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Kalkasia philyra	NA	NA
Nymphalidae	Kaniska	canace drilon	Kaniska canace drilon	31	31	Maeki, K. & ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera  3. Nymphalidae and Libytheidae. Kontyu 37: 91–98.	3	Kaniska canace drilon	NA	NA
Nymphalidae	Ladoga	glorifica	Ladoga glorifica	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Ladoga glorifica	NA	NA
Nymphalidae	Limenitis	astyanax	Limenitis astyanax	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Limenitis astyanax	NA	NA
Nymphalidae	Manataria	hyrnethia	Manataria hyrnethia	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Manataria hyrnethia	NA	NA
Nymphalidae	Mcclungia	fallens	Mcclungia fallens	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Mcclungia fallens	NA	NA
Nymphalidae	Mechanitis	dariensis	Mechanitis dariensis	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Mechanitis dariensis	NA	NA
Nymphalidae	Mechanitis	menecles	Mechanitis menecles	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Mechanitis menecles	NA	NA
Nymphalidae	Melinaea	maelus	Melinaea maelus	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Melinaea maelus	NA	NA
Nymphalidae	Melinaea	paraiya	Melinaea paraiya	23	23	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Melinaea paraiya	NA	NA
Nymphalidae	Melinaea	phasiana	Melinaea phasiana	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Melinaea phasiana	NA	NA
Nymphalidae	Memphis	falcate	Memphis falcate	12	12	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Memphis falcate	NA	NA
Nymphalidae	Memphis	glauce felderi	Memphis glauce felderi	50	50	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Memphis glauce felderi	NA	NA
Nymphalidae	Memphis	laura balboa	Memphis laura balboa	26	26	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Memphis laura balboa	NA	NA
Nymphalidae	Memphis	nenia a	Memphis nenia a	26	26	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Memphis nenia a	NA	NA
Nymphalidae	Memphis	nenia b	Memphis nenia b	31	31	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Memphis nenia b	NA	NA
Nymphalidae	Memphis	perenna austrina	Memphis perenna austrina	30	30	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Memphis perenna austrina	NA	NA
Nymphalidae	Mesoacidalia	charlotta basalis	Mesoacidalia charlotta basalis	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Mesoacidalia charlotta basalis	NA	NA
Nymphalidae	Mestra	dorcas apicalis	Mestra dorcas apicalis	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Mestra dorcas apicalis	NA	NA
Nymphalidae	Mestra	dorcas hersilia	Mestra dorcas hersilia	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Mestra dorcas hersilia	NA	NA
Nymphalidae	Mestra	dorcas semifulva	Mestra dorcas semifulva	33	33	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Mestra dorcas semifulva	NA	NA
Nymphalidae	Metamorpha	stelenes	Metamorpha stelenes	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Metamorpha stelenes	NA	NA
Nymphalidae	Morpho	anakreon	Morpho anakreon	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho anakreon	NA	NA
Nymphalidae	Morpho	coeruleus	Morpho coeruleus	30	30	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho coeruleus	NA	NA
Nymphalidae	Morpho	insularis	Morpho insularis	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho insularis	NA	NA
Nymphalidae	Morpho	leontius	Morpho leontius	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho leontius	NA	NA
Nymphalidae	Morpho	pindarus	Morpho pindarus	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho pindarus	NA	NA
Nymphalidae	Morpho	rugitaeniatus	Morpho rugitaeniatus	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho rugitaeniatus	NA	NA
Nymphalidae	Morpho	violaceus	Morpho violaceus	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Morpho violaceus	NA	NA
Nymphalidae	Napeogenes	cyrianassa	Napeogenes cyrianassa	32	32	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Napeogenes cyrianassa	NA	NA
Nymphalidae	Napeogenes	harbona domiduca	Napeogenes harbona domiduca	6	6	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Napeogenes harbona domiduca	NA	NA
Nymphalidae	Napeogenes	inachia johnsoni , pozziana (NW)	Napeogenes inachia johnsoni , pozziana (NW)	13-14	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Napeogenes inachia johnsoni , pozziana (NW)	NA	NA
Nymphalidae	Napeogenes	pyrois	Napeogenes pyrois	22	22	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Napeogenes pyrois	NA	NA
Nymphalidae	Narope	cyllarus	Narope cyllarus	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Narope cyllarus	NA	NA
Nymphalidae	Narope	panniculus	Narope panniculus	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Narope panniculus	NA	NA
Nymphalidae	Neptis	ananta taiwana	Neptis ananta taiwana	31-33	31	Maeki, K. & ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera  3. Nymphalidae and Libytheidae. Kontyu 37: 91–98.	3	Neptis ananta taiwana	NA	NA
Nymphalidae	Neptis	columella columella	Neptis columella columella	30	30	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	3	Neptis columella columella	NA	NA
Nymphalidae	Neptis	praslini staudingercana	Neptis praslini staudingercana	30	30	Maeki, K. & Ogata, M. (1971). A chromosomal study of eighteen species of butterflies from Australia (Lepidoptera, Rhopalocera). Kontyu 39: 7–14.	3	Neptis praslini staudingercana	NA	NA
Nymphalidae	Neptis	soma lutatia	Neptis soma lutatia	29	29	Maeki, K. & ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera  3. Nymphalidae and Libytheidae. Kontyu 37: 91–98.	3	Neptis soma lutatia	NA	NA
Nymphalidae	Nessaea	batesii	Nessaea batesii	11	11	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Nessaea batesii	NA	NA
Nymphalidae	Nessaea	obrinus b	Nessaea obrinus b	8	8	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Nessaea obrinus b	NA	NA
Nymphalidae	Nymphalis	xanthomelas japonica	Nymphalis xanthomelas japonica	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Nymphalis xanthomelas japonica	NA	NA
Nymphalidae	Oleria	astraea	Oleria astraea	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Oleria astraea	NA	NA
Nymphalidae	Oleria	manora	Oleria manora	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Oleria manora	NA	NA
Nymphalidae	Oleria	onega crispinilla	Oleria onega crispinilla	22	22	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Oleria onega crispinilla	NA	NA
