Order	Family	Genus	Species	femalediploidnumber	malediploidnumber	Chromosome_number	haploidnumber	reproductivemode	sexchromosome	notes	citation	femalediploidnumber/malediploidnumber
Orthoptera	Acrididae	Propedies	Propedies bipunctatus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Propedies	Propedies fusiformis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Propedies	Propedies olivaceus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Propedies	Propedies sanguineus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Propedies	Propedies sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas nigrigena	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 2	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 3	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 4	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 5	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 6	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 7	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas sp. 8	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Psiloscirtus	Psiloscirtus bolivianus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Psiloscirtus	Psiloscirtus olivaceus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Psiloscirtus	Psiloscirtus sp. A	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pycnosarcus	Pycnosarcus atavus	18	17		9	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	18/17
Orthoptera	Acrididae	Schistocerca	Schistocerca cancellata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca flavofasciata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca pallens	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca paraensis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scotussa	Scotussa cliens	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Scotussa	Scotussa delicatula	16	16		8	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	16/16
Orthoptera	Acrididae	Scotussa	Scotussa impudica	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scotussa	Scotussa lemniscata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scotussa	Scotussa liebermanni	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Scotussa	Scotussa sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scyllina	Scyllina humilis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scyllina	Scyllina signatipennis	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Scyllina	Scyllina sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scyllinops	Scyllinops brunneri	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scyllinops	Scyllinops pallida	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scyllinops	Scyllinops sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scyllinops	Scyllinops sp. 2	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Silvitettix	Silvitettix concolor	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sinipta	Sinipta acuta	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sinipta	Sinipta dalmani	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sinipta	Sinipta maldonadoi	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sitalces	Sitalces dorsalis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sitalces	Sitalces infuscatus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sitalces	Sitalces volxemi	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Staurorhectus	Staurorhectus longicornis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Stenopola	Stenopola bohlsii	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Stenopola	Stenopola boliviana	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Stenopola	Stenopola dorsalis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Stenopola	Stenopola pallida	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Stenopola	Stenopola rubrifons	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Stereotettix	Stereotettix sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Tetrataenia	Tetrataenia surinama	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Trimerotropis	Trimerotropis ochraceipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Trimerotropis	Trimerotropis pallidipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Xiphiola	Xiphiola borellii	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Zygoclistron	Zygoclistron falconinum	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Zygoclistron	Zygoclistron nasicum	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Zygoclistron	Zygoclistron trachystictum	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Ommexechidae	Aucacris	Aucacris bullocki	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Calcitrena	Calcitrena maculosa	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Clarazella	Clarazella bimaculata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Clarazella	Clarazella patagona	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Conometopus	Conometopus sulcaticollis	26	25		13	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	26/25
Orthoptera	Ommexechidae	Cumainocloidus	Cumainocloidus cordillerae	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Descampsacris	Descampsacris serrulata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Graea	Graea horrida	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Neuquina	Neuquina fictor	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Ommexechidae	Ommexecha	Ommexecha sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Ommexecha	Ommexecha virens	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Ommexechia	Ommexechia germari	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Ommexechidae	Pachyosa	Pachyosa signata	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Ommexechidae	Spathalium	Spathalium audouini	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Ommexechidae	Tetrixocephalus	Tetrixocephalus chilensis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
