institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c_replicate	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	stdv_gs	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x30	x32	primary
RBGE	DB1511	DTOL	Bryophyte	NA	Hookeria	lucens	>Solanum	OXPRO	81.26	273.97	4.11	3.39	3.371	284.42	85.76	NA	6.63	3.32	3.24	3.74	4.5	0.046	NA	Sahr Mian	14/04/2021	NA	1.61 (1C)	Tetraploid	NA	NA	1
RBGE	DB1512	DTOL	Bryophyte	NA	Andreaea	rothii	<Oryza	OXPRO	188.47	602.48	4.32	5.43	3.197	197.94	623.02	NA	0.32	0.16	0.16	6.67	4.12	0.042	NA	Robyn Powell	14/04/2021	NA	-	NA	NA	NA	1
RBGE	DB1514	DTOL	Byrophyte	NA	Dicranoweisia	cirrata	<Oryza	OXPRO	392.56	776.17	3.5	2.9	1.997	348.77	694.5	NA	0.5	0.25	0.25	6.67	4.12	0.015	NA	Robyn Powell	14/04/2021	NA	0.5	NA	NA	NA	1
RBGK	MC9149	DTOL	Angiosperm	Geraniaceae	Geranium	rotundifolium	<Petro	GPB3%PVPBmet	120.78	430.28	3.41	1.92	3.563	124.08	430.5	NA	1.3	0.65	0.63	3.58	2.02	0.084	NA	Sahr Mian	20/04/2021	KDTOL10167	1.43-8.38 genus est.	NA	NA	NA	1
RBGK	MC9150	DTOL	Angiosperm	Apiaceae	Smyrnium	olusatrum	>Petro	GPB3%PVPBmet	166.66	278.70	3.13	3.04	1.693	280.9	167.71	NA	7.54	3.77	3.69	2.86	3.03	0.013	NA	Sahr Mian	20/04/2021	KDTOL10168	5.64 different species	NA	NA	NA	1
RBGK	MC9151	DTOL	Angiosperm	Asteraceae	Tussilago	farfara	<Pisum	GPB3%PVPBmet	163.25	425.03	3.92	2.41	2.603	161.71	415.22	NA	3.54	1.77	1.73	3.92	2.64	0.045	NA	Sahr Mian	20/04/2021	KDTOL10169	3.33	NA	NA	NA	1
RBGK	MC9152	DTOL	Angiosperm	Amaryllidaceae	Allium	ursinum	>Allium	GPB3%PVPBmet	146.52	270.02	3.95	3.28	1.843	269.07	147.19	NA	63.78	31.89	31.19	3.37	3.91	0.014	NA	Sahr Mian	20/04/2021	KDTOL10170	60.34	NA	NA	NA	1
RBGK	MC9153	DTOL	Angiosperm	Thymelaeaceae	Daphne	mezereum	>Petro	Galbraith	142.63	206.97	3.81	4.97	1.451	204.24	140.08	NA	6.56	3.28	3.21	5.17	4.3	0.012	NA	Sahr Mian	20/04/2021	KDTOL10171	6.05/8.80	In the Malvales - mucilage and low nuclei count	NA	NA	1
RBGK	MC9154	DTOL	Angiosperm	Saxifragaceae	Saxifraga	granulata	<Pisum	GPB3%PVPBmet	229.78	390.95	3.85	3.04	1.701	237.6	398.15	NA	5.42	2.71	2.65	3.75	2.79	0.024	NA	Sahr Mian	20/04/2021	KDTOL10172	1.35-4.67 genus est.	NA	NA	NA	1
RBGK	MC9155	DTOL	Angiosperm	Poaceae	Hierochloe	odorata	>Petro	GPB3%PVPBmet	166.23	320.20	3.87	3.01	1.926	324.13	170.08	NA	8.58	4.29	4.19	2.9	3.53	0.020	NA	Sahr Mian	20/04/2021	KDTOL10173	broad genus estimate	NA	NA	NA	1
RBGK	MC9156	DTOL	Angiosperm	Araceae	Arum	maculatum	>Pisum	GPB3%PVPBmet	101.96	230.98	3.56	3.6	2.265	232.82	103.64	NA	20.42	10.21	9.99	3.66	3.69	0.019	NA	Sahr Mian	28/04/2021	KDTOL10174	21.80	NA	NA	NA	1
RBGK	MC9157	DTOL	Angiosperm	Betulaceae	Carpinus	betulus	<Pisum	GPB3%PVPBmet	114.14	269.79	4.01	2.28	2.364	117.62	274.03	NA	3.9	1.95	1.91	3.94	2.41	0.036	NA	Sahr Mian	28/04/2021	KDTOL10175	2.06	NA	NA	NA	1
RBGE	DB1519	DTOL	Bryophyte	NA	Hygrohypnella	ochracea	<Oryza	GPB3%PVPBmet	128.22	339.64	4.72	3.82	2.649	135.56	366.06	NA	0.74	0.37	0.36	6.67	4.12	0.032	NA	Sahr Mian	28/04/2021	NA	-	NA	NA	NA	1
RBGE	DB1517	DTOL	Bryophyte	NA	Mesoptychia	bantriensis	<Oryza	GPB3%PVPBmet	215.00	307.44	4.13	3.35	1.43	221.08	318.8	NA	0.69	0.35	0.34	6.67	4.12	0.014	NA	Sahr Mian	28/04/2021	NA	-	NA	NA	NA	1
RBGE	DB1515	DTOL	Bryophyte	NA	Blindia	acuta	<Oryza	GPB3%PVPBmet	107.48	295.71	4.27	3.73	2.751	109.87	302.79	NA	0.36	0.18	0.18	6.67	4.12	0.004	NA	Sahr Mian	28/04/2021	NA	-	NA	NA	NA	1
RBGE	DB1516	DTOL	Bryophyte	NA	Gymnostomum	aeruginosum	<Oryza	OXPRO	144.62	425.24	4.12	3.77	2.94	148.26	441.43	NA	0.67	0.34	0.33	6.67	4.12	0.035	NA	Sahr Mian	29/04/2021	NA	-	NA	NA	NA	1
RBGE	DB1522	DTOL	Bryophyte	NA	Amphidium	lapponicum	<Oryza	GPB3%PVPBmet	109.72	332.19	3.47	2.85	3.028	112.06	335.07	NA	0.67	0.33	0.33	6.67	4.12	0.031	NA	Robyn Powell	29/04/2021	NA	-	NA	NA	NA	1
RBGE	DB1525	DTOL	Bryophyte	NA	Kiaeria	blyttii	<Oryza	GPB3%PVPBmet	114.39	346.33	4.66	3.32	3.028	117.22	355.1	NA	0.66	0.33	0.32	6.67	4.12	0.007	NA	Sahr Mian	29/04/2021	NA	-	NA	NA	NA	1
RBGE	DMR4	DTOL	Angiosperm	Grossulariaceae	Ribes	rubrum	<Petro	GPB3%PVPBmet	177.17	376.69	3.64	2.56	2.126	169.74	354.69	NA	2.15	1.08	1.05	3.8	2.72	0.033	NA	Robyn Powell	28/04/2021	NA	1.94	NA	NA	NA	1
RBGE	DMR1	DTOL	Angiosperm	Apocynaceae	Vinca	minor	<Petro	GPB3%PVPBmet	138.61	353.45	4.36	2.79	2.55	143.02	359.83	NA	1.79	0.89	0.87	4.34	2.9	0.599	NA	Robyn Powell	28/04/2021	NA	1.51	NA	NA	NA	1
RBGE	DMR5	DTOL	Angiosperm	Lentibulariaceae	Utricularia	vulgaris	<Oryza	GPB3%PVPBmet	209.43	421.20	4.77	3.45	2.011	202.63	411.1	NA	0.49	0.25	0.24	6.67	4.12	0.071	NA	Sahr Mian	29/04/2021	NA	0.41	NA	NA	NA	1
RBGE	DMR3	DTOL	Angiosperm	Melanthiaceae	Paris	quadrifolia	>Allium	OXPRO	116.58	359.48	3.75	3.81	3.084	368.83	121.79	NA	105.66	52.83	51.67	3.34	3.64	0.046	NA	Sahr Mian	29/04/2021	NA	101.04	NA	NA	NA	1
RBGE	DMR2	DTOL	Angiosperm	Sapindaceae	Aesculus	hippocastanum	<Petro	GPB3%PVPBmet	117.33	417.08	3.73	2.02	3.555	118.72	419.78	NA	1.27	0.64	0.62	3.83	1.94	0.019	NA	Robyn Powell	28/04/2021	NA	1.20	NA	NA	NA	1
RBGK	MC9171	DTOL	Angiosperm	Fagaceae	Fagus	sylvatica	<Petro	OXPRO	108.96	380.88	4.51	3.07	3.496	113.72	390.92	NA	1.31	0.65	0.64	4.38	3.48	0.064	NA	Robyn Powell	06/05/2021	KDTOL10189	1.08	NA	NA	NA	1
RBGK	MC9164	DTOL	Angiosperm	Rubiaceae	Cruciata	laevipes	<Petro	OXPRO	91.96	544.19	4.67	2.15	5.918	94.04	557.26	NA	0.76	0.38	0.37	4.13	2.6	0.064	NA	Robyn Powell	06/05/2021	KDTOL10182	0.72 (different species)	NA	NA	NA	1
RBGK	MC9160	DTOL	Angiosperm	Adoxaceae	Viburnum	lantana	>Petro	GPB3%PVPBmet	143.46	299.77	3.4	3.37	2.09	313.21	151.3	NA	9.32	4.66	4.56	3.44	2.73	0.017	NA	Sahr Mian	06/05/2021	KDTOL10178	8.17	NA	NA	NA	1
RBGK	MC9163	DTOL	Angiosperm	Rhamnaceae	Rhamnus	cathartica	<Petro	OXPRO	97.98	384.86	4.64	3.1	3.928	100.08	395.28	NA	1.14	0.57	0.56	4.59	3.45	0.039	NA	Robyn Powell	06/05/2021	KDTOL10181	1.15	NA	NA	NA	1
RBGK	MC9169	DTOL	Angiosperm	Dioscoreaceae	Dioscorea	communis	<Petro	OXPRO	126.27	252.08	5.89	3.53	1.996	131.13	272.65	NA	2.16	1.08	1.06	5.55	3.38	0.068	NA	Sahr Mian	07/05/2021	KDTOL10187	1.66	NA	NA	NA	1
RBGK	MC9165	DTOL	Angiosperm	Thymelaeaceae	Daphne	laureola	<Pisum	Galbraith	276.15	373.01	3.62	3.58	1.351	279.84	380.08	NA	6.69	3.35	3.27	3.56	3.27	0.007	NA	Sahr Mian	07/05/2021	KDTOL10183	5.97	NA	NA	NA	1
RBGK	MC9166	DTOL	Angiosperm	Colchicaceae	Colchicum	autumnale	>Pisum	OXPRO	235.41	318.82	3.47	3.78	1.354	331.75	246.68	NA	12.22	6.11	5.98	3.61	3.32	0.010	NA	Sahr Mian	07/05/2021	KDTOL10184	5.89	Tetraploid	NA	NA	1
RBGK	MC9167	DTOL	Angiosperm	Grossulariaceae	Ribes	rubrum	<Petro	OXPRO	122.82	267.84	4.5	3.06	2.181	133.78	290.26	NA	2.07	1.04	1.01	3.98	2.64	0.010	NA	Sahr Mian	07/05/2021	KDTOL10185	1.94	NA	NA	NA	1
RBGK	MC9170	DTOL	Angiosperm	Cucurbitaceae	Bryonia	dioica	<Petro	OXPRO	125.50	186.93	3.9	3.9	1.489	116.66	171.56	NA	3.06	1.53	1.5	3.95	4.44	0.020	NA	Robyn Powell	06/05/2021	KDTOL10188	3.30	NA	NA	NA	1
RBGK	MC9168	DTOL	Angiosperm	Euphorbiaceae	Euphorbia	amygdaloides	>Petro	OXPRO	217.98	343.24	2.27	2.27	1.575	356.78	226.95	NA	7.07	3.54	3.46	2.4	2.29	0.004	NA	Sahr Mian	06/05/2021	KDTOL10186	7.02	NA	NA	NA	1
RBGK	MC9151	DTOL	Angiosperm	Rosaceae	Crataegus	laevigata	<Petro	OXPRO	130.07	353.70	5.38	2.99	2.719	114.56	303.87	NA	1.7	0.85	0.83	178.42	3.39	0.070	NA	Robyn Powell	06/05/2021	KDTOL10177	1.47	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Fabaceae	Ulex	europaeus	>Petro	GPB3%PVPBmet	193.25	311.01	2.76	3.39	1.609	311.33	193.62	NA	7.24	3.62	3.54	3.24	2.66	0.004	NA	Sahr Mian	04/12/2020	NA	7.70	NA	NA	NA	1
RBGE	NA	DTOL	Angiosperm	Araliaceae	Hedera	helix	<Petro	GPB3%PVPBmet	227.58	317.79	2.28	2.09	1.397	229.57	320.56	NA	3.22	1.61	1.58	2.39	2.52	0.001	NA	Sahr Mian	04/12/2020	NA	3.00	NA	NA	NA	1
RBGK	MC9172	DTOL	Angiosperm	Caryophyllaceae	Silene	dioica	<Pisum	OXPRO	156.96	231.43	2.91	3.41	1.474	162.42	239.76	NA	6.16	3.08	3.01	2.98	3.4	0.011	NA	Sahr Mian	10/05/2021	KDTOL10190	5.4	NA	NA	NA	1
RBGK	MC9176	DTOL	Angiosperm	Salicaceae	Salix	alba	<Petro	OXPRO	136.80	321.77	4.51	3.35	2.352	136.22	326.43	NA	1.88	0.94	0.92	4.48	3.68	0.041	NA	Sahr Mian	10/05/2021	KDTOL10194	1.65	NA	NA	NA	1
RBGK	MC9174	DTOL	Angiosperm	Brassicaceae	Alliaria	petiolata	<Petro	OXPRO	161.15	295.03	3.33	3.59	1.831	165.47	309.39	NA	2.41	1.2	1.18	2.72	3.09	0.052	NA	Sahr Mian	10/05/2021	KDTOL10192	2.7	NA	NA	NA	1
RBGK	MC9177	DTOL	Angiosperm	Rubiaceae	Sherardia	arvensis	<Petro	OXPRO	109.06	403.77	4.11	2.28	3.702	111.66	421.72	NA	1.19	0.6	0.58	4.43	2.86	0.072	NA	Sahr Mian	10/05/2021	KDTOL10195	-	NA	NA	NA	1
RBGK	MC9178	DTOL	Angiosperm	Lamiaceae	Salvia	verbenaca	<Petro	GPB3%PVPBmet	215.74	316.86	3.84	2.77	1.469	220.85	316.77	NA	3.14	1.57	1.53	4.17	3.19	0.039	NA	Sahr Mian	10/05/2021	KDTOL10196	-	NA	NA	NA	1
RBGK	MC9179	DTOL	Angiosperm	Boraginaceae	Myosotis	sylvatica	<Solanum	GPB3%PVPBmet	253.14	799.90	4.48	2.12	3.16	255.79	807.39	NA	0.63	0.32	0.31	6.67	4.12	0.071	NA	Sahr Mian	10/05/2021	KDTOL10197	0.56	NA	NA	NA	1
RBGK	MC9180	DTOL	Angiosperm	Saxifragaceae	Chrysosplenium	oppositifolium	<Petro	GPB3%PVPBmet	109.71	403.05	5.13	2.6	3.674	110.8	417.32	NA	1.19	0.6	0.58	4.95	2.83	0.089	NA	Sahr Mian	10/05/2021	KDTOL10198	-	NA	NA	NA	1
RBGE	DB1526	DTOL	Bryophyte	NA	Nardia	scalaris	<Oryza	OXPRO	218.30	464.59	5.95	3.82	2.128	219.53	469.93	NA	0.93	0.47	0.46	6.67	4.12	0.014	NA	Sahr Mian	11/05/2021	NA	0.8	NA	NA	NA	1
RBGE	DB1527	DTOL	Bryophyte	NA	Anastrepta	orcadensis	<Oryza	OXPRO	288.34	388.03	3.86	3.77	1.346	295.22	396.52	NA	1.49	0.74	0.73	6.67	4.12	0.003	NA	Sahr Mian	11/05/2021	NA	-	NA	NA	NA	1
RBGE	DB1528	DTOL	Bryophyte	NA	Chionoloma	tenuirostre	<Oryza	OXPRO	226.21	547.40	4.79	4.09	2.42	240.68	576.63	NA	0.83	0.42	0.41	6.67	4.12	0.031	NA	Sahr Mian	11/05/2021	NA	-	NA	NA	NA	1
RBGE	DB1530	DTOL	Bryophyte	NA	Rhizomnium	punctatum	>Oryza	OXPRO	237.28	732.30	5.21	4.99	3.086	767.79	246.32	NA	3.12	1.56	1.52	3.71	3.87	0.027	NA	Sahr Mian	11/05/2021	NA	1.42	NA	NA	NA	1
RBGE	DB1531	DTOL	Bryophyte	NA	Trichostomum	brachydontium	<Oryza	OXPRO	178.61	542.76	3.84	5.02	3.039	183.64	559.91	NA	0.66	0.33	0.32	6.67	4.12	0.015	NA	Sahr Mian	11/05/2021	NA	-	NA	NA	NA	1
RBGE	DB1532	DTOL	Bryophyte	NA	Bryoerythrophyllum	ferruginascens	<Solanum	OXPRO	98.13	496.42	3.31	4.19	5.092	102.38	533.17	NA	0.77	0.38	0.38	6.67	4.12	0.105	NA	Sahr Mian	11/05/2021	NA	-	NA	NA	NA	1
RBGE	DB1533	DTOL	Bryophyte	NA	Metzgeria	conjugata	>Oryza	OXPRO	144.79	242.40	3.83	3.67	1.674	246.65	149.22	NA	3.31	1.65	1.62	3.71	3.87	0.018	NA	Sahr Mian	11/05/2021	NA	2.94	NA	NA	NA	1
RBGE	DB1536	DTOL	Bryophyte	NA	Fontinalis	squamosa	>Oryza	OXPRO	311.33	377.23	3.9	3.46	1.212	395.79	323.25	NA	2.45	1.22	1.2	3.71	3.87	0.013	NA	Sahr Mian	12/05/2021	NA	1.2	Tetraploid	NA	NA	1
RBGE	DB1539	DTOL	Bryophyte	NA	Scorpidium	scorpioides	<Oryza	OXPRO	155.37	413.43	6.38	2.94	2.661	165.46	449.87	NA	0.74	0.37	0.36	6.67	4.12	0.046	NA	Sahr Mian	12/05/2021	NA	-	Lots of endopolyploidy	NA	NA	1
RBGE	DMR7	DTOL	Angiosperm	Betulaceae	Betula	pubescens	<Petro	GPB3%PVPBmet	125.30	267.20	3.98	3.42	2.133	127.81	268.78	NA	2.14	1.07	1.05	3.93	3.46	0.026	NA	Robyn Powell	12/05/2021	NA	1.80	NA	NA	NA	1
RBGE	DMR12	DTOL	Angiosperm	Ericaceae	Vaccinium	myrtillus	<Petro	GPB3%PVPBmet	122.57	390.29	4.07	2.94	3.184	127.04	394.94	NA	1.45	0.72	0.71	3.91	2.31	0.065	NA	Robyn Powell	12/05/2021	NA	1.17	NA	NA	NA	1
RBGE	DMR11	DTOL	Angiosperm	Apiaceae	Heracleum	mantegazzianum	<Petro	GPB3%PVPBmet	193.63	224.39	3.37	3.08	1.159	201.07	231.94	NA	3.9	1.95	1.91	3.3	3.36	0.006	NA	Robyn Powell	12/05/2021	NA	3.56	NA	NA	NA	1
RBGE	DMR6	DTOL	Angiosperm	Asparagaceae	Hyacinthoides	non-scripta	>Allium	Galbraith	180.26	253.89	5.93	5.28	1.408	253.91	181.16	NA	48.9	24.45	23.91	5.03	5.9	0.001	NA	Robyn Powell	12/05/2021	NA	NA	NA	NA	NA	1
RBGE	DMR8	DTOL	Angiosperm	Thymelaeceae	Daphne	laureola	<Pisum	Galbraith	145.75	201.78	4.96	3.95	1.384	146.3	201.19	NA	6.61	3.31	3.23	4.72	4.21	0.013	NA	Robyn Powell	12/05/2021	NA	5.97	NA	NA	NA	1
RBGE	DMR10	DTOL	Angiosperm	Boraginaceae	Myosotis	sylvatica	<Solanum	GPB3%PVPBmet	135.96	445.99	8.33	2.8	3.267	139.57	457.21	NA	0.61	0.31	0.3	6.67	4.12	0.071	NA	Robyn Powell	12/05/2021	NA	0.56	NA	NA	NA	1
RBGK	MC9192	DTOL	Angiosperm	Ulmaceae	Ulmus	minor	<Pisum	Galbraith	171.84	384.51	5.27	3.89	2.238	171.67	386.28	NA	4.04	2.02	1.98	5.26	3.64	0.012	NA	Sahr Mian	18/05/2021	KDTOL10215	4.25	Low nuclei count, lots of mucilage	NA	NA	1
RBGK	MC9181	DTOL	Angiosperm	Poaceae	Hordeum	murinum	>Pisum	OXPRO	201.94	434.75	2.98	3.39	2.153	438.27	204.89	NA	19.44	9.72	9.51	3.39	3.38	0.023	NA	Sahr Mian	18/05/2021	KDTOL10184	11.90/22	NA	NA	NA	1
RBGK	MC9183	DTOL	Angiosperm	Geraniaceae	Geranium	dissectum	<Petro	OXPRO	100.03	324.96	3.13	1.9	3.248	100.36	324.8	NA	1.39	0.7	0.68	3.05	1.96	0.012	NA	Sahr Mian	18/05/2021	KDTOL10206	Variable	NA	NA	NA	1
RBGK	MC9184	DTOL	Angiosperm	Caprifoliaceae	Knautia	arvensis	>Pisum	OXPRO	273.71	434.04	3.34	2.79	1.586	447.32	283.93	NA	14.32	7.16	7	3.17	3.56	0.010	NA	Sahr Mian	18/05/2021	KDTOL10207	7/14	NA	NA	NA	1
RBGK	MC9185	DTOL	Angiosperm	Sapindaceae	Acer	pseudoplatanus	<Petro	OXPRO	254.53	358.08	2.96	2.74	1.407	263.24	372.84	NA	3.18	1.59	1.55	2.49	2.43	0.017	NA	Sahr Mian	18/05/2021	KDTOL10208	2.70	NA	NA	NA	1
RBGK	MC9286	DTOL	Angiosperm	Brassicaceae	Lepidium	draba	<Petro	OXPRO	220.37	442.93	4.01	3.84	2.01	227.33	462.07	NA	2.21	1.11	1.08	3.57	3.37	0.020	NA	Sahr Mian	18/05/2021	KDTOL10209	variable	NA	NA	NA	1
RBGK	MC9187	DTOL	Angiosperm	Fabaceae	Trifolium	pratense	<Solanum	OXPRO	199.67	408.04	3.16	2.86	2.044	205.52	425.25	NA	0.97	0.48	0.47	3.64	3.33	0.071	NA	Sahr Mian	18/05/2021	KDTOL10210	0.85	NA	NA	NA	1
RBGK	MC9188	DTOL	Angiosperm	Cyperaceae	Carex	pendula	<Solanum	OXPRO	148.03	345.39	5.49	3.6	2.333	154.39	361.7	NA	0.85	0.43	0.42	5.47	3.26	0.071	NA	Sahr Mian	18/05/2021	KDTOL10211	0.74	NA	NA	NA	1
RBGK	MC9189	DTOL	Angiosperm	Lamiaceae	Lamium	amplexicaule	<Petro	OXPRO	130.52	416.19	3.87	3.28	3.389	133.41	444.9	NA	1.35	0.67	0.66	3.2	2.66	0.046	NA	Sahr Mian	18/05/2021	KDTOL10212	2.58	NA	NA	NA	1
RBGK	MC9190	DTOL	Angiosperm	Montiaceae	Claytonia	perfoliata	<Pisum	Galbraith	207.29	410.55	5.68	3.28	1.95	211.42	415.58	NA	4.62	2.31	2.26	5.08	3.45	0.020	NA	Sahr Mian	19/05/2021	KDTOL10213	2.9-6.4 genus est	NA	NA	NA	1
RBGK	MC9191	DTOL	Angiosperm	Geraniaceae	Geranium	lucidum	<Petro	OXPRO	134.57	358.77	2.48	1.51	2.666	134.61	357.66	NA	1.69	0.85	0.83	2.46	1.61	0.009	NA	Sahr Mian	18/05/2021	KDTOL10214	1.4-8 genus est	NA	NA	NA	1
RBGE	DMR13	DTOL	Angiosperm	Malvaceae	Tilia	platyphyllos	<Petro	Galbraith	210.39	386.35	5.77	3.97	1.836	202.2	376.02	NA	2.42	1.21	1.18	5.03	3.73	0.021	NA	Sahr Mian	18/05/2021	NA	-	NA	NA	NA	1
RBGE	DMR14	DTOL	Angiosperm	Berberidaceae	Berberis	vulgaris	<Pisum	GPB3%PVPBmet	157.41	440.15	4.33	2.75	2.796	158.4	439.23	NA	3.28	1.64	1.6	4.55	2.84	0.033	NA	Robyn Powell	19/05/2021	NA	2.74	NA	NA	NA	1
RBGE	DMR15	DTOL	Angiosperm	Araceae	Lysichiton	americanus	>Petro	GPB3%PVPBmet	122.77	174.57	3.05	3.2	1.422	178.06	125.88	NA	6.37	3.18	3.11	3.66	3.5	0.007	NA	Robyn Powell	19/05/2021	NA	-	NA	NA	NA	1
RBGE	DMR16	DTOL	Angiosperm	Poaceae	Anthoxanthum	odoratum	>Pisum	GPB3%PVPBmet	283.07	411.46	2.51	2.38	1.454	415.37	286.58	NA	13.17	6.59	6.44	2.37	2.51	0.005	NA	Robyn Powell	19/05/2021	NA	11.80	NA	NA	NA	1
RBGE	DMR18	DTOL	Angiosperm	Ericaceae	Andromeda	polifolia	<Petro	GPB3%PVPBmet	210.98	411.86	5.2	3.8	1.952	216.68	428.53	NA	2.28	1.14	1.11	4.3	3.73	0.028	NA	Sahr Mian	19/05/2021	NA	-	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Brassicaceae	Brassica	nigra	<Petro	OXPRO	131.76	450.09	2.41	1.6	3.422	129.93	439.97	NA	1.33	0.66	0.65	2.65	2.05	0.043	NA	Robyn Powell	26/05/2021	NA	1.60	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Poaceae	Holcus	lanatus	<Pisum	OXPRO	145.63	392.68	2.84	2.19	2.696	151.72	401.13	NA	3.44	1.72	1.68	3.12	2.43	0.059	NA	Sahr Mian	26/05/2021	KDTOL10235	3.40	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Asteraceae	Lactuca	saligna	<Pisum	OXPRO	249.13	442.76	2.88	2.3	1.777	263.68	462.95	NA	5.18	2.59	2.53	3.31	2.32	0.019	NA	Sahr Mian	26/05/2021	KDTOL10236	4.67	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Polygonaceae	Rumex	acetosa	<Pisum	OXPRO	206.73	268.34	2.25	2.08	1.298	172.61	224.16	NA	7	3.5	3.42	2.36	2.18	0.001	NA	Robyn Powell	26/05/2021	KDTOL10240	3.30	Tetraploid	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Brassicaceae	Coincya	wrightii	<Petro	OXPRO	212.12	443.27	3.77	2.61	2.09	225.21	475.72	NA	2.13	1.07	1.04	3.05	2.23	0.040	NA	Sahr Mian	26/05/2021	KDTOL10239	-	no previous estimate in the genus	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Asteraceae	Cichorium	intybus	<Petro	OXPRO	247.41	405.33	3.62	3.17	1.638	251.98	423.67	NA	2.68	1.34	1.31	3.92	3.09	0.036	NA	Sahr Mian	26/05/2021	KDTOL10238	2.65	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Lamiaceae	Prunella	vulgaris	<Petro	OXPRO	104.10	329.44	3.68	2.26	3.165	104.81	332.44	NA	1.42	0.71	0.69	3.79	2.27	0.006	NA	Sahr Mian	26/05/2021	KDTOL10238	1.3	NA	NA	NA	1
RBGE	DMR19	DTOL	Angiosperm	Rosaceae	Malus	sylvestris	<Petro	OXPRO	123.77	328.58	4.11	2.38	2.655	129.74	338.09	NA	1.73	0.86	0.84	3.89	2.36	0.042	NA	Sahr Mian	26/05/2021	NA	NA	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Caryophyllaceae	Agrostemma	githago	<Pisum	OXPRO	192.60	388.98	3.49	2.29	2.02	201.53	398.37	NA	4.6	2.3	2.25	2.87	2.36	0.037	NA	Sahr Mian	02/06/2021	KDTOL10241	4.20	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Resedaceae	Reseda	luteola	<Petro	Galbraith	129.19	412.53	6.3	3.52	3.193	129.09	414.36	NA	1.4	0.7	0.69	6.13	3.71	0.015	NA	Sahr Mian	02/06/2021	KDTOL0243	1.02	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Rosaceae	Prunus	domestica	<Petro	OXPRO	126.18	381.74	4.63	2.83	3.025	134.64	398.95	NA	1.52	0.76	0.74	4.46	2.85	0.053	NA	Sahr Mian	02/06/2021	KDTOL10163	1.83	NA	NA	NA	1
RBGK	NA	DTOL	Angiosperm	Caprifoliaceae	Scabiosa	columbaria	<Petro	OXPRO	200.80	391.27	2.64	2.34	1.949	210.55	404.36	NA	2.34	1.17	1.15	2.78	2.44	0.026	NA	Sahr Mian	02/06/2021	KDTOL10242	1.87	NA	NA	NA	1
RBGE	DMR20	DTOL	Fern	Aspleniaceae	Asplenium	viride	>Petro	Ebihara	244.81	499.63	3.43	2.83	2.041	520.26	253.38	NA	9.24	4.62	4.52	3.71	3.74	0.011	NA	Sahr Mian	02/06/2021	NA	9.50	NA	NA	NA	1
RBGE	DMR21	DTOL	Angiosperm	Cyperaceae	Carex	bigelowii	<Solanum	OXPRO	157.02	320.54	4.71	3.05	2.041	168.52	340.02	NA	0.99	0.5	0.48	4.52	2.94	0.071	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR22	DTOL	Angiosperm	Diapensiaceae	Diapensia	lapponica	<Pisum	OXPRO	244.09	498.55	4.1	2.1	2.042	247.04	504.62	NA	4.45	2.23	2.18	4.06	1.97	0.002	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR24	DTOL	Angiosperm	Ericaceae	Vaccinium	uliginosum	>Solanum	OXPRO	264.56	367.63	4.5	3.1	1.39	395.13	285.67	NA	2.77	1.38	1.35	2.98	3.57	0.008	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR25	DTOL	Angiosperm	Primulaceae	Lysimachia	nemorum	<Petro	OXPRO	333.24	418.97	3.28	3.58	1.257	357.48	450.02	NA	3.57	1.79	1.75	3.05	3.2	0.004	NA	Sahr Mian	04/06/2021	NA	-	NA	NA	NA	1
RBGE	DMR26	DTOL	Angiosperm	Juglandaceae	Juglans	regia	>Solanum	OXPRO	216.04	314.03	4.87	3.74	1.454	334.25	222.9	NA	3	1.5	1.47	3.18	4.01	0.044	NA	Sahr Mian	08/06/2021	NA	1.28	Tetraploid	NA	NA	1
RBGE	DMR29	DTOL	Angiosperm	Asparagaceae	Scilla	verna	>Petro	Galbraith	163.09	526.23	2.88	3.61	3.447	519.3	165.85	NA	14.09	7.05	6.89	3.87	3.47	0.037	NA	Sahr Mian	08/06/2021	NA	14.11	NA	NA	NA	1
