PHYLUM	ORDER	GENUS	SPECIES	METHOD	1C in pg	1C in Mbp	x	FGSDID	SPECIMEN ID
Basidiomycota	Boletales	Strobilomyces	strobilaceus	DAPI-PC	0.096	94.20	2	4381	REG 2893
Basidiomycota	Boletales	Suillus	acidus	DAPI-PC	0.031	30.26	1	4223	REG 375
Basidiomycota	Boletales	Suillus	americanus	DAPI-PC	0.035	34.17	1	4224	REG 482
Basidiomycota	Boletales	Suillus	americanus	DAPI-PC	0.036	35.14	1	4225	REG 1
Basidiomycota	Boletales	Suillus	americanus	DAPI-PC	0.038	37.59	1	4226	REG 3495
Basidiomycota	Boletales	Suillus	ampliporus	CS	0.060	58.33		6071	FC55 v1.0
Basidiomycota	Boletales	Suillus	bovinus	CS	0.049	47.50		6070	UH-Sbo-P2 v1.0
Basidiomycota	Boletales	Suillus	bovinus	DAPI-PC	0.062	60.53	2	4274	REG 3521
Basidiomycota	Boletales	Suillus	bovinus	DAPI-PC	0.064	62.96	2	4272	REG 495
Basidiomycota	Boletales	Suillus	bovinus	DAPI-PC	0.065	63.45	2	4271	REG 349
Basidiomycota	Boletales	Suillus	bovinus	DAPI-PC	0.066	64.43	2	4275	REG 3491
Basidiomycota	Boletales	Suillus	bovinus	DAPI-PC	0.071	69.31	2	4276	REG 3469
Basidiomycota	Boletales	Suillus	bovinus	DAPI-PC	0.072	70.78	2	4273	REG 3522
Basidiomycota	Boletales	Suillus	brevipes	CS	0.053	51.71		5424	v1.0
Basidiomycota	Boletales	Suillus	brevipes	CS	0.053	52.03		6072	Sb2 v2.0
Basidiomycota	Boletales	Suillus	brevipes	DAPI-PC	0.066	65.01	2	4254	REG 3499
Basidiomycota	Boletales	Suillus	cavipes	DAPI-PC	0.046	44.90	2	4232	REG 3488
Basidiomycota	Boletales	Suillus	cavipes	DAPI-PC	0.046	45.39	2	4230	REG 3485
Basidiomycota	Boletales	Suillus	cavipes	DAPI-PC	0.050	49.30	2	4231	REG 3486
Basidiomycota	Boletales	Suillus	collinitus	DAPI-PC	0.065	63.45	2	4255	REG 3500
Basidiomycota	Boletales	Suillus	collinitus	CS	0.085	82.81		6073	S28 v1.0
Basidiomycota	Boletales	Suillus	cothurnatus	DAPI-PC	0.033	32.70	1	4228	REG 302
Basidiomycota	Boletales	Suillus	cothurnatus	DAPI-PC	0.035	33.95	1	4227	REG 590
Basidiomycota	Boletales	Suillus	cothurnatus	CS	0.097	94.61		6074	VC 1858 v1.0
Basidiomycota	Boletales	Suillus	glandulosus	DAPI-PC	0.034	33.68	1	4229	REG 3498
Basidiomycota	Boletales	Suillus	granulatus	DAPI-PC	0.060	58.57	2	4256	REG 162
Basidiomycota	Boletales	Suillus	granulatus	DAPI-PC	0.061	59.54	2	4257	REG 578
Basidiomycota	Boletales	Suillus	granulatus	DAPI-PC	0.061	60.04	2	4258	REG 304
Basidiomycota	Boletales	Suillus	granulatus	DAPI-PC	0.062	61.02	2	4260	REG 3520
Basidiomycota	Boletales	Suillus	granulatus	DAPI-PC	0.063	61.99	2	4259	REG 351
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.063	61.99	2	4245	REG 612
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.066	64.43	2	4244	REG 612
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.068	66.87	2	4241	REG 361
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.069	67.36	2	4247	REG 3493
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.071	69.31	2	4243	REG 484
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.071	69.31	2	4246	REG 3519
Basidiomycota	Boletales	Suillus	grevillei	DAPI-PC	0.072	70.29	2	4242	REG 393
Basidiomycota	Boletales	Suillus	luteus	CS	0.038	37.01		5361	UH-Slu-Lm8-n1 v1.0
Basidiomycota	Boletales	Suillus	luteus	DAPI-PC	0.064	62.48	2	4263	REG 3517
Basidiomycota	Boletales	Suillus	luteus	DAPI-PC	0.064	62.96	2	4261	REG 348
Basidiomycota	Boletales	Suillus	luteus	DAPI-PC	0.068	66.87	2	4262	REG 580
Basidiomycota	Boletales	Suillus	luteus	DAPI-PC	0.069	67.36	2	4264	REG 3516
Basidiomycota	Boletales	Suillus	placidus	CS	0.057	55.32		6075	DOB743 v1.0
Basidiomycota	Boletales	Suillus	placidus	DAPI-PC	0.059	57.60	2	4266	REG 350
Basidiomycota	Boletales	Suillus	placidus	DAPI-PC	0.060	58.57	2	4265	REG 352
Basidiomycota	Boletales	Suillus	placidus	DAPI-PC	0.062	60.53	2	4268	REG 3490
Basidiomycota	Boletales	Suillus	placidus	DAPI-PC	0.070	68.34	2	4267	REG 3515
Basidiomycota	Boletales	Suillus	sibiricus	DAPI-PC	0.127	124.47	4	4284	REG 3514
Basidiomycota	Boletales	Suillus	tomentosus	CS	0.054	53.06		6076	FC115 v1.0
Basidiomycota	Boletales	Suillus	tomentosus	DAPI-PC	0.061	59.54	2	4269	REG 376
Basidiomycota	Boletales	Suillus	tomentosus	DAPI-PC	0.061	60.04	2	4270	REG 629
Basidiomycota	Boletales	Suillus	tridentinus	DAPI-PC	0.060	58.57	2	4252	REG 3468
Basidiomycota	Boletales	Suillus	tridentinus	DAPI-PC	0.064	62.48	2	4249	REG 468
Basidiomycota	Boletales	Suillus	tridentinus	DAPI-PC	0.066	64.43	2	4250	REG 496
Basidiomycota	Boletales	Suillus	tridentinus	DAPI-PC	0.072	70.29	2	4251	REG 3513
Basidiomycota	Boletales	Suillus	tridentinus	DAPI-PC	0.072	70.78	2	4248	REG 347
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.060	59.07	2	4283	REG 3512
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.066	64.43	2	4279	REG 615
Basidiomycota	Boletales	Suillus	variegatus	CS	0.066	64.86		6077	UH-Sva-Z1 v1.0
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.067	65.41	2	4277	REG 325
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.068	66.38	2	4281	REG 616
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.069	67.84	2	4278	REG 360
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.072	70.29	2	4280	REG 616
Basidiomycota	Boletales	Suillus	variegatus	DAPI-PC	0.072	70.29	2	4282	REG 3511
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.046	44.90	2	4235	REG 512
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.047	46.38	2	4236	REG 611
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.050	49.30	2	4234	REG 611
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.050	49.30	2	4240	REG 3523
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.053	52.23	2	4238	REG 3497
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.055	53.69	2	4239	REG 394
Basidiomycota	Boletales	Suillus	viscidus	DAPI-PC	0.056	54.66	2	4233	REG 499
Basidiomycota	Boletales	Tapinella	atrotomentosa	DAPI-PC	0.049	47.84	2	4181	REG 310
Basidiomycota	Boletales	Tapinella	atrotomentosa	DAPI-PC	0.050	49.30	2	4178	REG 3535
Basidiomycota	Boletales	Tapinella	atrotomentosa	DAPI-PC	0.052	50.77	2	4180	REG 3533
Basidiomycota	Boletales	Tapinella	atrotomentosa	DAPI-PC	0.055	53.69	2	4177	REG 3
Basidiomycota	Boletales	Tapinella	atrotomentosa	DAPI-PC	0.056	54.66	2	4179	REG 3534
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.048	46.86	2	4200	REG 3502
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.050	49.30	2	4195	REG 3527
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.052	50.77	2	4194	REG 336
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.053	52.23	2	4197	REG 3526
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.053	52.23	2	4198	REG 209
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.055	53.69	2	4199	REG 318
Basidiomycota	Boletales	Tapinella	panuoides	DAPI-PC	0.057	56.14	2	4196	REG 3537
Basidiomycota	Boletales	Tylopilus	alboater	DAPI-PC	0.069	67.36	2	4371	REG 356
Basidiomycota	Boletales	Tylopilus	felleus	DAPI-PC	0.072	70.29	2	4373	REG 311
Basidiomycota	Boletales	Tylopilus	felleus	DAPI-PC	0.076	74.19	2	4372	REG 2982
Basidiomycota	Boletales	Tylopilus	rubrobrunneus	DAPI-PC	0.069	67.84	2	4374	REG 328
Basidiomycota	Boletales	Xanthoconium	affine	DAPI-PC	0.076	74.19	2	4375	REG 344
Basidiomycota	Boletales	Xanthoconium	separans	DAPI-PC	0.044	42.96	1	4312	REG 334
Basidiomycota	Cantharellales	Botryobasidium	vagum	CS	0.048	46.67		4936	v1.0
Basidiomycota	Cantharellales	Clavulina	sp.	CS	0.043	41.64		5482	PMI_390 v1.0
Basidiomycota	Cantharellales	Tulasnella	calospora	CS	0.064	62.39		5414	AL13/4D v1.0
Basidiomycota	Corticiales	Dendrothele	bispora	CS	0.134	130.65		5476	CBS 962.96 v1.0
Basidiomycota	Corticiales	Punctularia	strigosozonata	CS	0.035	34.17		4956	
Basidiomycota	Corticiales	Vuilleminia	comedens	CS	0.061	59.29		5963	VcCUCC2015_SSI6 v1.0
Basidiomycota	Dacrymycetales	Calocera	cornea	CS	0.034	33.24		5486	v1.0
Basidiomycota	Dacrymycetales	Calocera	viscosa	CS	0.030	29.10		5485	TUFC12733 v1.0
Basidiomycota	Dacrymycetales	Dacryopinax	sp.	CS	0.030	29.50		4939	DJM 731 SSP-1
Basidiomycota	Erythrobasidiales	Erythrobasidium	hasegawianum	CS	0.042	40.69		5507	ATCC 9536 v1.0
Basidiomycota	Erythrobasidiales	Heterogastridium	pycnidioideum	CS	0.018	17.58		5508	ATCC MYA-4631 v1.0
Basidiomycota	Exobasidiales	Exobasidium	vaccinii	CS				5498	MPITM v1.0
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CS	0.019	19.05		4993	JEC21
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CS	0.020	19.20		5103	
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CS	0.020	20.00		4429	JEC21 and B-3501A
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CS	0.020	20.00		4077	R265
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CS	0.020	20.00	1	4899	strain H99
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CHEF gel electrophoresis	0.021	20.14	1	4078	B-3502
Basidiomycota	Filobasidiales	Cryptococcus	neoformans	CHEF gel electrophoresis	0.021	20.20	1	3955	B-3501
Basidiomycota	Filobasidiales	Cryptococcus	neoformans		0.025	24.00	1	2897	strain H99
Basidiomycota	Geastrales	Sphaerobolus	stellatus	CS	0.180	176.37		5425	v1.0
Basidiomycota	Georgefischeriales	Tilletiaria	anomala	CS	0.019	18.70		5503	UBC 951 v1.0
Basidiomycota	Gloeophyllales	Gloeophyllum	trabeum	CS	0.038	37.18		4945	
Basidiomycota	Gomphales	Ramaria	rubella	CS	0.108	105.46		5437	UT-36052-T v1.0
Basidiomycota	Hymenochaetales	Fomitiporia	mediterranea	CS	0.065	63.35		4942	
Basidiomycota	Hymenochaetales	Phellinus	igniarius	DAPI-IC	0.041	40.00		5878	TAAM 191206; TFC 2005-4
Basidiomycota	Hymenochaetales	Phellinus	igniarius	DAPI-IC	0.080	78.67		5879	TAAM 191221; TFC 2005-11
Basidiomycota	Hymenochaetales	Phellinus	laevigatus	DAPI-IC	0.033	32.00		5877	TAAM 192429; TFC 2006-14
Basidiomycota	Hymenochaetales	Phellinus	punctatus	DAPI-PC	0.058	56.70		5863	TFC 71-8
Basidiomycota	Hymenochaetales	Phellinus	punctatus	DAPI-PC	0.062	60.25	2	5543	TFC1971-008
Basidiomycota	Hymenochaetales	Phellinus	punctatus	DAPI-PC	0.062	61.00		5865	TFC 70-5 (PH2)
Basidiomycota	Hymenochaetales	Phellinus	punctatus	PI-FC	0.064	62.60	2	2776	TAAM 152336
Basidiomycota	Hymenochaetales	Phellinus	punctatus	DAPI-PC	0.066	64.90		5864	TAAM166334; TFC1970-005 (PH2)
Basidiomycota	Hymenochaetales	Rickenella	mellea	CS	0.047	46.03		5433	v1.0
Basidiomycota	Hymenochaetales	Schizopora	paradoxa	CS	0.045	44.41		5430	KUC8140 v1.0
Basidiomycota	Hymenochaetales	Trichaptum	abietinum	CS	0.042	40.61		5417	v1.0
Basidiomycota	Incertae sedis	Rhodotorula	sp.	CS	0.021	20.11		5973	J31 v1.0
Basidiomycota	Malasseziales	Malassezia	globosa	CS	0.009	8.90		4865	CBS 7966
Basidiomycota	Malasseziales	Malassezia	globosa	CS	0.009	9.00		4985	CBS 7966
Basidiomycota	Malasseziales	Malassezia	sympodialis	CS	0.008	7.67		5499	ATCC 42132
Basidiomycota	Microbotryales	Microbotryum	violaceum		0.026	25.00		4051	
Basidiomycota	Mixiomycetes	Mixia	osmundae	CS	0.014	13.60		5097	
Basidiomycota	Mytilinidiales	Cenococcum	geophilum	PI-FC	0.208	203.00		5949	isolate LPV652
Basidiomycota	Phallales	Gautieria	otthii	DAPI-PC	0.066	64.43		4401	REG 6362
Basidiomycota	Polyporales	Bjerkandera	adusta	CS	0.044	42.73		5487	HHB-12826-SP SB-22 v1.0
Basidiomycota	Polyporales	Cerrena	unicolor	CS	0.037	36.00		5484	v1.1
Basidiomycota	Polyporales	Climacocystis	borealis	CS	0.053	51.88		5983	CliBor001 v1.0
Basidiomycota	Polyporales	Daedalea	quercina	CS	0.033	32.74		5477	v1.0
Basidiomycota	Polyporales	Dichomitus	squalens	CS	0.044	42.75		5475	LYAD-421 SS1
Basidiomycota	Polyporales	Fibroporia	radiculosa	CS	0.029	28.38		5472	TFFH 294
Basidiomycota	Polyporales	Fomitopsis	palustris	CS	0.045	43.86		5755	strain ATCC 62978
Basidiomycota	Polyporales	Fomitopsis	pinicola	CS	0.043	41.61		5444	FP-5852 SS1 v3.0
Basidiomycota	Polyporales	Fomitopsis	pinicola	CS	0.047	45.98		5749	GR9-4
Basidiomycota	Polyporales	Fomitopsis	pinicola	CS	0.047	46.30		4943	SS1
Basidiomycota	Polyporales	Ganoderma	orbiforme	CS	0.041	39.95		5745	Xiangnong No.1
Basidiomycota	Polyporales	Ganoderma	orbiforme	CS	0.044	43.29		5743	G.260125-1
Basidiomycota	Polyporales	Ganoderma	orbiforme	CS	0.045	44.08		5744	Strain BCRC 37177
Basidiomycota	Polyporales	Ganoderma	orbiforme	CS	0.062	60.33		5765	strain NJ3
Basidiomycota	Polyporales	Ganoderma	sinense	CS	0.050	48.96		5747	ZZ0214-1
Basidiomycota	Polyporales	Ganoderma	sp.	CS	0.040	39.52		4944	10597 SS1
Basidiomycota	Polyporales	Grammothele	lineata	CS	0.044	42.86		5752	strain SDL-CO-2015-1
Basidiomycota	Polyporales	Grifola	frondosa	CS	0.040	39.29		5759	strain 9006-11 000000F
Basidiomycota	Polyporales	Irpex	lacteus	CS	0.045	44.36		5753	strain F17 unitig22
Basidiomycota	Polyporales	Laetiporus	sulphureus	CS	0.041	39.92		5462	v1.0
Basidiomycota	Polyporales	Leiotrametes	sp.	CS	0.035	34.52		5461	BRFM 1775 v1.0
Basidiomycota	Polyporales	Lentinus	brumalis	CS	0.055	53.43		5758	strain kfri 20912 contig1
Basidiomycota	Polyporales	Lentinus	polychrous	CS	0.039	38.05		5762	strain BCC7694
Basidiomycota	Polyporales	Lentinus	tigrinus	CS	0.041	39.76		5459	v1.0
Basidiomycota	Polyporales	Lentinus	tigrinus	CS	0.041	39.88		5460	ALCF2SS1-6 v1.0
Basidiomycota	Polyporales	Neolentinus	lepideus	CS	0.036	35.64		5455	v1.0
Basidiomycota	Polyporales	Phanerochaete	carnosa	CS	0.047	46.29		4951	HHB-10118-Sp
Basidiomycota	Polyporales	Phlebia	brevispora	CS	0.051	49.96		4953	HHB-7030 SS6
Basidiomycota	Polyporales	Phlebiopsis	gigantea	CS	0.031	30.14		4954	11061_1 CR5-6
Basidiomycota	Polyporales	Physisporinus	rivulosus	CS	0.035	34.04		5454	3A-2 v1.0
Basidiomycota	Polyporales	Polyporus	arcularius	CS	0.044	43.45		5446	v1.0
Basidiomycota	Polyporales	Postia	placenta	CS	0.034	33.00		4983	MAD698-R ; NCBI Taxonomy ID 561896
Basidiomycota	Polyporales	Postia	placenta	CS	0.043	42.45		5443	MAD-698-R-SB12 v1.0
Basidiomycota	Polyporales	Postia	placenta	CS	0.093	90.90		4955	MAD698-R v1.0 ; Taxonomy ID 561896
Basidiomycota	Polyporales	Pycnoporus	cinnabarinus	CS	0.034	33.67		5442	BRFM 137
Basidiomycota	Polyporales	Pycnoporus	cinnabarinus	CS	0.036	35.14		5964	CIRM-BRFM 50 v1.0
Basidiomycota	Polyporales	Pycnoporus	sanguineus	CS	0.037	36.04		5438	BRFM 1264 v1.0
Basidiomycota	Polyporales	Sparassis	latifolia	CS	0.049	48.13		5751	strain minxiu NO.1
Basidiomycota	Polyporales	Taiwanofungus	camphoratus	CS	0.033	32.16		5445	ASM76699v1
Basidiomycota	Polyporales	Trametes	coccinea	CS	0.032	31.62		5764	FP 104138-Sp
Basidiomycota	Polyporales	Trametes	coccinea	CS	0.033	32.65		5763	BN946
Basidiomycota	Polyporales	Trametes	hirsuta	CS	0.038	37.43		5761	strain:072
Basidiomycota	Polyporales	Trametes	meyenii	CS	0.036	35.37		5914	CIRM-BRFM 1810 v1.0
Basidiomycota	Polyporales	Trametes	polyzona	CS	0.035	34.43		5913	CIRM-BRFM 1798 v1.0
Basidiomycota	Polyporales	Trametes	polyzona	CS	0.037	36.63		5754	strain LMB-TM5
Basidiomycota	Polyporales	Trametes	pubescens	CS	0.041	39.74		5757	FBCC735 TRAPUBscaffold_1555
Basidiomycota	Polyporales	Trametes	sp.	CS	0.040	38.90		5760	AH28-2
Basidiomycota	Polyporales	Trametes	versicolor	CS	0.046	44.79		5423	FP-101664 SS1
Basidiomycota	Polyporales	Wolfiporia	extensa	CS	0.052	50.48		4967	MD-104 SS10
Basidiomycota	Pucciniales	Coleosporium	inulae	FC	0.399	390.30		5151	LISI-Fungi-00001
Basidiomycota	Pucciniales	Cronartium	quercuum	CS	0.078	76.57		5506	G11 v1.0
Basidiomycota	Pucciniales	Cronartium	quercuum	PI-FC	0.092	90.00		4824	
Basidiomycota	Pucciniales	Gymnosporangium	confusum	FC	0.913	893.20		5164	LISI-FUNGI-00008
Basidiomycota	Pucciniales	Hemileia	vastatrix	FC	0.815	796.80		5153	CIFC/IICTisolate178a
Basidiomycota	Pucciniales	Melampsora	euphorbiae	FC	0.239	233.80		5152	LISI-Fungi-00002
Basidiomycota	Pucciniales	Melampsora	hypericorum	FC	0.212	207.10		5154	LISI-Fungi-00003
Basidiomycota	Pucciniales	Melampsora	hypericorum	FC	0.252	246.50		5157	LISI-Fungi-00004
Basidiomycota	Pucciniales	Melampsora	lini	FC	0.174	170.00		4806	
Basidiomycota	Pucciniales	Melampsora	ricini	FC	0.340	332.80		5159	LISI-Fungi-00005
Basidiomycota	Pucciniales	Phakopsora	pachyrhizi	CS	0.051	50.00		4934	
Basidiomycota	Pucciniales	Phakopsora	pachyrhizi	FC	0.736	720.20		5160	UoH isolate Thai1
Basidiomycota	Pucciniales	Phragmidium	mexicanum	FC	0.618	604.50		5163	LISI-FUNGI-00006
Basidiomycota	Pucciniales	Phragmidium	mucronatum	FC	0.149	145.50		5162	LISI-FUNGI-00007
Basidiomycota	Pucciniales	Puccinia			0.069	67.00		4787	
Basidiomycota	Pucciniales	Puccinia			0.157	154.00		4788	
Basidiomycota	Pucciniales	Puccinia	allii	FC	0.360	351.70		5165	LISI-FUNGI-00009
Basidiomycota	Pucciniales	Puccinia	buxi	FC	0.672	657.10		5166	LISI-FUNGI-00010
Basidiomycota	Pucciniales	Puccinia	chrysanthemi	FC	0.825	806.50		5167	LISI-FUNGI-00011
Basidiomycota	Pucciniales	Puccinia	coronata	FC	0.080	78.00		4807	
Basidiomycota	Pucciniales	Puccinia	coronata	FC	0.249	243.60		5168	LISI-FUNGI-00012
Basidiomycota	Pucciniales	Puccinia	cymbopogonis	FC	0.223	217.80		5169	LISI-FUNGI-00013
Basidiomycota	Pucciniales	Puccinia	graminis	Re-association kinetics	0.069	67.00		4798	
Basidiomycota	Pucciniales	Puccinia	graminis	FC	0.079	77.40		5170	
Basidiomycota	Pucciniales	Puccinia	graminis	CS	0.083	81.50		4935	CRL 75-36-700-3
Basidiomycota	Pucciniales	Puccinia	graminis	CS	0.091	88.64		4836	
Basidiomycota	Pucciniales	Puccinia	hordei	FC	0.125	122.00		4801	
Basidiomycota	Pucciniales	Puccinia	hordei	FC	0.243	237.20		5171	LISI-FUNGI-00014
Basidiomycota	Pucciniales	Puccinia	malvacearum	FC	0.182	177.80		5172	LISI-FUNGI-00015
Basidiomycota	Pucciniales	Puccinia	oxalidis	FC	0.363	354.90		5173	LISI-FUNGI-00016
Basidiomycota	Pucciniales	Puccinia	pelargonii-zonalis	FC	0.188	183.60		5174	LISI-FUNGI-00017
Basidiomycota	Pucciniales	Puccinia	recondita	FC	0.091	89.00		4799	
Basidiomycota	Pucciniales	Puccinia	recondita		0.092	90.00		3985	
Basidiomycota	Pucciniales	Puccinia	recondita	FC	0.131	128.00		4802	
Basidiomycota	Pucciniales	Puccinia	recondita	FC	0.157	154.00		4803	
Basidiomycota	Pucciniales	Puccinia	recondita		0.167	162.95		4837	1-1 BBBD Race 1
Basidiomycota	Pucciniales	Puccinia	smyrnii	FC	0.265	258.90		5175	LISI-FUNGI-00018
Basidiomycota	Pucciniales	Puccinia	sorghi	FC	0.103	101.00		4800	
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.055	53.40		5635	Strain 87/7
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.058	56.27		5634	Strain 08/21
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.066	64.78		5510	PST-130 v1.0 r
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.066	64.80		4819	race PST-130
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.067	65.18		5636	Strain Race 31
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.070	68.66		5637	Strain Race K
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.071	69.59		5638	Strain Race Yr9
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.072	70.67		5632	Strain PST43
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.075	73.05		5633	Strain PST21
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.077	75.58		5639	Strain 38S102
Basidiomycota	Pucciniales	Puccinia	striiformis		0.092	90.00		3986	
Basidiomycota	Pucciniales	Puccinia	striiformis		0.092	90.00		4818	
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.120	117.39		5629	Strain race PST-78
Basidiomycota	Pucciniales	Puccinia	striiformis	CS	0.133	130.49		5631	Strain CY32
Basidiomycota	Pucciniales	Puccinia	triticina	FC	0.079	76.90		5177	
Basidiomycota	Pucciniales	Pucciniastrum	epilobii	FC	0.289	282.80		5186	LISI-FUNGI-00022
Basidiomycota	Pucciniales	Tranzschelia	discolor	FC	0.309	302.60		5187	LISI-FUNGI-00023
Basidiomycota	Pucciniales	Uromyces	appendiculatus	FC	0.410	401.00		4805	
Basidiomycota	Pucciniales	Uromyces	appendiculatus	FC	0.695	679.40		5178	
Basidiomycota	Pucciniales	Uromyces	rumicis	FC	0.283	276.80		5182	LISI-FUNGI-00020
Basidiomycota	Pucciniales	Uromyces	striatus	FC	0.425	415.20		5183	
Basidiomycota	Pucciniales	Uromyces	transversalis	FC	0.385	376.70		5184	LISI-FUNGI-00021
Basidiomycota	Pucciniales	Uromyces	viciae-fabae	CS	0.214	209.50		5831	strain I2
Basidiomycota	Pucciniales	Uromyces	vignae	FC	0.411	402.00		4804	
Basidiomycota	Pucciniales	Uromyces	vignae	FC	0.728	712.20		5185	
Basidiomycota	Russulales	Artomyces	pyxidatus	CS	0.039	37.99		5483	HHB10654 v1.0
Basidiomycota	Russulales	Auriscalpium	vulgare	CS	0.041	39.65		5488	FP105234-Sp v1.0
Basidiomycota	Russulales	Heterobasidion	annosum	CS	0.034	33.10		4947	
Basidiomycota	Russulales	Heterobasidion	irregulare	CS	0.034	33.60		5076	strain TC32-1
Basidiomycota	Russulales	Lactifluus	subvellereus	CS	0.046	44.82		5958	BPL653 v1.0
Basidiomycota	Russulales	Multifurca	ochricompacta	CS	0.056	54.70		5959	BPL690 v1.0
Basidiomycota	Russulales	Russula	compacta	CS	0.047	45.68		5951	BPL669 v1.0
Basidiomycota	Russulales	Russula	dissimulans	CS	0.046	44.69		5952	BPL704 v1.0
Basidiomycota	Russulales	Stereum	hirsutum	CS	0.048	46.51		4964	FP-91666 SS1
Basidiomycota	Sporidiobolales	Rhodotorula	glutinis	CS	0.021	20.09		5980	ATCC 28052
Basidiomycota	Sporidiobolales	Rhodotorula	graminis	CS	0.021	21.01		4863	WP1
Basidiomycota	Sporidiobolales	Rhodotorula	mucilaginosa	CS	0.020	19.87		5975	ATCC58901 v1.0
Basidiomycota	Sporidiobolales	Rhodotorula	sp.	CS	0.020	19.39		5512	JG-1b v1.0
Basidiomycota	Sporidiobolales	Rhodotorula	toruloides	CS	0.021	20.39		5593	NP11
Basidiomycota	Sporidiobolales	Sporobolomyces	roseus	CS	0.010	10.00		4447	
Basidiomycota	Sporidiobolales	Sporobolomyces	roseus	CS	0.022	21.20		4864	
Basidiomycota	Trechisporales	Sistotremastrum	niveocremeum	CS	0.036	35.36		5427	HHB9708 ss-1 1.0
Basidiomycota	Trechisporales	Sistotremastrum	suecicum	CS	0.035	33.86		5426	v1.0
Basidiomycota	Tremellales	Dioszegia	cryoxerica	CS	0.040	39.52		5474	v1.0
Basidiomycota	Tremellales	Kwoniella	mangrovensis	CS	0.023	22.65		5590	CBS 8507
Basidiomycota	Tremellales	Tremella	fuciformis		0.020	20.00		3973	
Basidiomycota	Tremellales	Tremella	mesenterica	CS	0.029	28.60		4966	
Basidiomycota	Ustilaginales	Classicula	fluitans	CS	0.054	52.67		5509	ATCC 64713 v1.0
Basidiomycota	Ustilaginales	Pseudozyma	hubeiensis	CS	0.019	18.44		5501	SY62 v1.0
Basidiomycota	Ustilaginales	Sporisorium	reilianum	CS	0.019	18.39		5502	SRZ2
Basidiomycota	Ustilaginales	Ustilago	hordei	PFGE	0.023	22.20		3922	
Basidiomycota	Ustilaginales	Ustilago	maydis	CS	0.020	19.70		5104	
Basidiomycota	Ustilaginales	Ustilago	maydis	CS	0.021	20.50		3936	strain 521
Blastocladiomycota	Blastocladiales	Allomyces	macrogynus	CS	0.058	57.06		4815	ATCC 38327
Chytridiomycota	Blastocladiales	Catenaria	anguillulae	CS	0.037	36.22		5336	PL171 v1.0
Chytridiomycota	Blastocladiales	Coelomomyces	stegomyiae		0.051	50.00		3983	
Chytridiomycota	Chytridiales	Batrachochytrium	dendrobatidis	CS	0.024	23.70		4901	JEL423
Chytridiomycota	Chytridiales	Batrachochytrium	dendrobatidis	CS	0.025	24.30		5028	JAM81
Chytridiomycota	Chytridiales	Batrachochytrium	dendrobatidis		0.038	37.50		3935	
Chytridiomycota	Chytridiales	Batrachochytrium	dendrobatidis		0.041	40.00		4014	
Chytridiomycota	Spizellomycetales	Spizellomyces	punctatus	CS	0.025	24.13		4816	DAOM_BR117
