family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Riodinidae	Synargis	calyce	Synargis calyce	17	17	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Synargis calyce	NA	2049182
Riodinidae	Synargis	orestessa	Synargis orestessa	18	18	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Synargis orestessa	NA	2250044
Riodinidae	Synargis	phliasus	Synargis phliasus	17	17	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Synargis phliasus	NA	1704372
Riodinidae	Syrmatia	nyx	Syrmatia nyx	21	21	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Syrmatia nyx	NA	1704450
Riodinidae	Theope	foliorum	Theope foliorum	29	29	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Theope foliorum	NA	2728621
Riodinidae	Thisbe	irenea	Thisbe irenea	15	15	Brown, K.S., Schoultz, Von, B., Saura, A.O. & Saura, A. (2012). Chromosomal evolution in the South American Riodinidae (Lepidoptera: Papilionoidea). Hereditas 149: 128–138.	1	Thisbe irenea	NA	124380
Riodinidae	Zemeros	flegyas	Zemeros flegyas	31	31	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	1	Zemeros flegyas	NA	378410
Saturniidae	Actias	luna	Actias luna	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Actias luna	NA	63976
Saturniidae	Actias	selene	Actias selene	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Actias selene	NA	37776
Saturniidae	Antheraea	assamensis	Antheraea assamensis	15	15	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Antheraea assamensis	NA	91021
Saturniidae	Antheraea	mylitta	Antheraea mylitta	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Antheraea mylitta	NA	34739
Saturniidae	Antheraea	paphia	Antheraea paphia	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Antheraea paphia	NA	180260
Saturniidae	Antheraea	pernyi	Antheraea pernyi	49	49	Kaur, T. (1988). Chromosome numbers of thirty-one species of Indian Lepidoptera. Genetica 76: 191–193.	1	Antheraea pernyi	NA	7119
Saturniidae	Antheraea	polyphemus	Antheraea polyphemus	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Antheraea polyphemus	NA	7120
Saturniidae	Antheraea	roylei	Antheraea roylei	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Antheraea roylei	NA	91020
Saturniidae	Antheraea	yamamai	Antheraea yamamai	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Antheraea yamamai	NA	7121
Saturniidae	Automeris	io	Automeris io	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Automeris io	NA	82589
Saturniidae	Callosamia	promethea	Callosamia promethea	19	19	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Callosamia promethea	NA	63980
Saturniidae	Cricula	trifenestrata	Cricula trifenestrata	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Cricula trifenestrata	NA	1017259
Saturniidae	Dryocampa	rubicunda	Dryocampa rubicunda	31	31	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	1	Dryocampa rubicunda	NA	119254
Saturniidae	Eriogyna	pyretorum	Eriogyna pyretorum	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Eriogyna pyretorum	NA	364026
Saturniidae	Graellsia	isabellae	Graellsia isabellae	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Graellsia isabellae	NA	63975
Saturniidae	Hyalophora	cecropia	Hyalophora cecropia	30-31	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyalophora cecropia	NA	7123
Saturniidae	Hyalophora	columbia	Hyalophora columbia	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyalophora columbia	NA	1586133
Saturniidae	Hyalophora	gloveri	Hyalophora gloveri	31	31	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyalophora gloveri	NA	63986
Saturniidae	Loepa	katinka	Loepa katinka	28	28	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Loepa katinka	NA	693941
Saturniidae	Saturnia	pavonia	Saturnia pavonia	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Saturnia pavonia	NA	332931
Saturniidae	Saturnia	pyri	Saturnia pyri	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Saturnia pyri	NA	332930
Satyridae	Bicyclus	anynana	Bicyclus anynana	28	28	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Bicyclus anynana	NA	110368
Satyridae	Cercyonis	oetus	Cercyonis oetus	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cercyonis oetus	NA	111892
Satyridae	Cercyonis	pegala	Cercyonis pegala	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Cercyonis pegala	NA	64451
Satyridae	Chazara	briseis	Chazara briseis	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Chazara briseis	NA	366038
Satyridae	Coenonympha	arcania	Coenonympha arcania	32	32	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha arcania	NA	111894
Satyridae	Coenonympha	dorus	Coenonympha dorus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha dorus	NA	111896
Satyridae	Coenonympha	gardetta	Coenonympha gardetta	29-52	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha gardetta	NA	554481
Satyridae	Coenonympha	oedippus	Coenonympha oedippus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha oedippus	NA	554486
Satyridae	Coenonympha	pamphilus	Coenonympha pamphilus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha pamphilus	NA	242262
Satyridae	Coenonympha	saadi	Coenonympha saadi	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha saadi	NA	554488
Satyridae	Coenonympha	tullia	Coenonympha tullia	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Coenonympha tullia	NA	132697
Satyridae	Elymnias	hypermnestra	Elymnias hypermnestra	26	26	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	1	Elymnias hypermnestra	NA	366056
Satyridae	Erebia	aethiopellus	Erebia aethiopellus	7	7	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Erebia aethiopellus	NA	NA
Satyridae	Erebia	aethiops	Erebia aethiops	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia aethiops	NA	447833
Satyridae	Erebia	calcaria	Erebia calcaria	8	8	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia calcaria	NA	468173
Satyridae	Erebia	callias	Erebia callias	15	15	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia callias	NA	447844
Satyridae	Erebia	cassioides	Erebia cassioides	10	10	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia cassioides	NA	111900
Satyridae	Erebia	claudina	Erebia claudina	18	18	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia claudina	NA	2057222
Satyridae	Erebia	disa	Erebia disa	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia disa	NA	1664817
Satyridae	Erebia	discoidalis	Erebia discoidalis	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia discoidalis	NA	1664818
Satyridae	Erebia	epipsodea	Erebia epipsodea	11	11	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia epipsodea	NA	111901
Satyridae	Erebia	epistygne	Erebia epistygne	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia epistygne	NA	1107640
Satyridae	Erebia	eriphyle	Erebia eriphyle	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia eriphyle	NA	1660629
Satyridae	Erebia	gorge	Erebia gorge	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia gorge	NA	242260
Satyridae	Erebia	gorgone	Erebia gorgone	12	12	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia gorgone	NA	468178
Satyridae	Erebia	hewitsonii	Erebia hewitsonii	11-12	11	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia hewitsonii	NA	2057224
Satyridae	Erebia	hispania	Erebia hispania	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia hispania	NA	468183
Satyridae	Erebia	iranica	Erebia iranica	51	51	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia iranica	NA	468184
Satyridae	Erebia	lefebvrei	Erebia lefebvrei	22	22	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia lefebvrei	NA	1664826
Satyridae	Erebia	ligea	Erebia ligea	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia ligea	NA	111903
Satyridae	Erebia	magdalena	Erebia magdalena	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia magdalena	NA	1664828
Satyridae	Erebia	medusa	Erebia medusa	11	11	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia medusa	NA	447850
Satyridae	Erebia	melampus	Erebia melampus	19	19	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia melampus	NA	1660630
Satyridae	Erebia	melas	Erebia melas	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia melas	NA	876059
Satyridae	Erebia	meolans	Erebia meolans	14	14	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia meolans	NA	111904
Satyridae	Erebia	mnestra	Erebia mnestra	12	12	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia mnestra	NA	468186
Satyridae	Erebia	neoridas	Erebia neoridas	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia neoridas	NA	1107641
Satyridae	Erebia	nivalis	Erebia nivalis	11	11	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia nivalis	NA	468187
Satyridae	Erebia	oeme	Erebia oeme	14	14	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia oeme	NA	242259
Satyridae	Erebia	ottomana	Erebia ottomana	40	40	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia ottomana	NA	468188
Satyridae	Erebia	pandrose	Erebia pandrose	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia pandrose	NA	242258
Satyridae	Erebia	pharte	Erebia pharte	19	19	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia pharte	NA	111906
Satyridae	Erebia	pronoe	Erebia pronoe	19	19	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia pronoe	NA	598737
Satyridae	Erebia	rondoui	Erebia rondoui	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia rondoui	NA	468190
Satyridae	Erebia	scipio	Erebia scipio	22	22	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia scipio	NA	2057227
Satyridae	Erebia	serotina	Erebia serotina	18	18	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia serotina	NA	1118361
Satyridae	Erebia	sthennyo	Erebia sthennyo	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia sthennyo	NA	366057
Satyridae	Erebia	stirius	Erebia stirius	22	22	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia stirius	NA	2057229
Satyridae	Erebia	styx	Erebia styx	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia styx	NA	1664837
Satyridae	Erebia	triarius	Erebia triarius	16	16	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia triarius	NA	2561292
Satyridae	Erebia	tyndarus	Erebia tyndarus	10	10	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Erebia tyndarus	NA	468193
Satyridae	Hipparchia	aristaeus	Hipparchia aristaeus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Hipparchia aristaeus	NA	2494357
Satyridae	Hipparchia	fatua	Hipparchia fatua	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Hipparchia fatua	NA	NA
Satyridae	Hipparchia	mersina	Hipparchia mersina	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Hipparchia mersina	NA	NA
Satyridae	Hipparchia	pisidice	Hipparchia pisidice	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Hipparchia pisidice	NA	NA
Satyridae	Hipparchia	statilinus	Hipparchia statilinus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Hipparchia statilinus	NA	366085
Satyridae	Hipparchia	syriaca	Hipparchia syriaca	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Hipparchia syriaca	NA	876061
Satyridae	Hypocysta	adiante	Hypocysta adiante	29	29	Maeki, K. & Ogata, M. (1971). A chromosomal study of eighteen species of butterflies from Australia (Lepidoptera, Rhopalocera). Kontyu 39: 7–14.	1	Hypocysta adiante	NA	554496
Satyridae	Lasiommata	menava	Lasiommata menava	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lasiommata menava	NA	596609
Satyridae	Lethe	diana	Lethe diana	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lethe diana	NA	76217
Satyridae	Lethe	europa	Lethe europa	29	29	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	1	Lethe europa	NA	447280
Satyridae	Lethe	rohria	Lethe rohria	29	29	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	1	Lethe rohria	NA	1131922
Satyridae	Lethe	sicelis	Lethe sicelis	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Lethe sicelis	NA	1178124
Satyridae	Lethe	verma	Lethe verma	28	28	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	1	Lethe verma	NA	1261517
Satyridae	Maniola	jurtina	Maniola jurtina	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Maniola jurtina	NA	191418
Satyridae	Maniola	tithonus	Maniola tithonus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Maniola tithonus	NA	NA
Satyridae	Melanargia	lachesis	Melanargia lachesis	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Melanargia lachesis	NA	111924
Satyridae	Melanitis	leda	Melanitis leda	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Melanitis leda	NA	127353
Satyridae	Melanitis	phedima	Melanitis phedima	28-30	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Melanitis phedima	NA	1113280
Satyridae	Minois	dryas	Minois dryas	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Minois dryas	NA	270472
Satyridae	Mycalesis	francisca	Mycalesis francisca	28	28	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	1	Mycalesis francisca	NA	167187
Satyridae	Mycalesis	gotama	Mycalesis gotama	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Mycalesis gotama	NA	76254
Satyridae	Mycalesis	horsfieldi	Mycalesis horsfieldi	29	29	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	3	Mycalesis horsfieldi	NA	NA
Satyridae	Neope	goschkevitschii	Neope goschkevitschii	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Neope goschkevitschii	NA	1178040
Satyridae	Oeneis	jutta	Oeneis jutta	32	32	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Oeneis jutta	NA	328893
Satyridae	Pararge	aegeria	Pararge aegeria	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pararge aegeria	NA	116150
Satyridae	Pseudochazara	anthelea	Pseudochazara anthelea	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pseudochazara anthelea	NA	1775677
Satyridae	Pseudochazara	geyeri	Pseudochazara geyeri	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pseudochazara geyeri	NA	1874707
Satyridae	Pseudochazara	hippolyte	Pseudochazara hippolyte	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pseudochazara hippolyte	NA	596656
Satyridae	Pseudochazara	mamurra	Pseudochazara mamurra	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pseudochazara mamurra	NA	366168
Satyridae	Pseudochazara	mniszechii	Pseudochazara mniszechii	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pseudochazara mniszechii	NA	1775682
Satyridae	Pseudotergumia	fidia	Pseudotergumia fidia	29-31	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Pseudotergumia fidia	NA	111935
Satyridae	Satyrus	actaea	Satyrus actaea	27	27	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Satyrus actaea	NA	111940
Satyridae	Ypthima	multistriata	Ypthima multistriata	29	29	Maeki, K. & Ae, S.A. (1969). Studies of the chromosomes of Formosan Rhopalocera. Kontyu 37: 99–109.	1	Ypthima multistriata	NA	637858
Sphingidae	Acherontia	styx	Acherontia styx	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Acherontia styx	NA	469309
Sphingidae	Cephonodes	hylas	Cephonodes hylas	29	29	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	1	Cephonodes hylas	NA	151547
Sphingidae	Daphnis	nerii	Daphnis nerii	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Daphnis nerii	NA	522810
Sphingidae	Deilephila	elpenor	Deilephila elpenor	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Deilephila elpenor	NA	283834
Sphingidae	Deilephila	porcellus	Deilephila porcellus	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Deilephila porcellus	NA	644661
Sphingidae	Hyles	euphorbiae	Hyles euphorbiae	28-29	28	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyles euphorbiae	NA	283855
Sphingidae	Hyles	hippophaes	Hyles hippophaes	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyles hippophaes	NA	283849
Sphingidae	Hyles	lineata	Hyles lineata	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyles lineata	NA	103890
Sphingidae	Hyles	livornica	Hyles livornica	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyles livornica	NA	283844
Sphingidae	Hyles	vespertilio	Hyles vespertilio	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Hyles vespertilio	NA	283848
Sphingidae	Laothoe	populi	Laothoe populi	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Laothoe populi	NA	522836
Sphingidae	Macroglossum	bombylans	Macroglossum bombylans	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Macroglossum bombylans	NA	NA
Sphingidae	Macroglossum	gyrans	Macroglossum gyrans	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Macroglossum gyrans	NA	1087514
Sphingidae	Mimas	tiliae	Mimas tiliae	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Mimas tiliae	NA	522848
Sphingidae	Smerinthus	ocellata	Smerinthus ocellata	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Smerinthus ocellata	NA	469260
Sphingidae	Sphinx	ligustri	Sphinx ligustri	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Sphinx ligustri	NA	470732
Sphingidae	Theretra	japonica	Theretra japonica	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Theretra japonica	NA	644662
Sphingidae	Theretra	oldenlandiae	Theretra oldenlandiae	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	1	Theretra oldenlandiae	NA	1088304
Tortricidae	Acleris	forsskaleana	Acleris forsskaleana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Acleris forsskaleana	NA	572801
Tortricidae	Acleris	variana	Acleris variana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Acleris variana	NA	904080
Tortricidae	Adoxophyes	orana	Adoxophyes orana	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Adoxophyes orana	NA	480707
Tortricidae	Aphelia	paleana	Aphelia paleana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Aphelia paleana	NA	753154
Tortricidae	Archips	cerasivorana	Archips cerasivorana	30	30	Šíchová, J., Nguyen, P., Dalíková, M. & Marec, F. (2013). Chromosomal evolution in tortricid moths: conserved karyotypes with diverged features. PLoS ONE 8: e64520.	1	Archips cerasivorana	NA	191705
