	Species_name	Subspecies	Common_Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
1666	Catamenia inornata	inornata	Plain Seedeater	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1680	Catharus guttatus	faxoni	Hermit Thrush	Turdidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1686	Catherpes mexicanus		Canyon Wren	Troglodytidae							B10K		
1688	Ceblepyris caesius		Grey Cuckooshrike	Campephagidae							B10K		
1689	Ceblepyris cinereus		Ashy Cuckooshrike	Campephagidae							B10K		
1690	Ceblepyris graueri		Grauer's Cuckooshrike	Campephagidae							B10K		
1691	Ceblepyris pectoralis		White-breasted Cuckooshrike	Campephagidae							B10K		
1694	Cecropis badia		Rufous-bellied Swallow	Hirundinidae							B10K		
1698	Cecropis senegalensis		Mosque Swallow	Hirundinidae							B10K		
1699	Cecropis striolata	striolata	Striated Swallow	Hirundinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1700	Celebesica abbotti		Pygmy Cuckooshrike	Campephagidae							B10K		
1704	Celeus flavus	inornatus	Cream-colored Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1709	Celeus ochraceus		Ochre-backed Woodpecker	Picidae							B10K		
1711	Celeus torquatus	torquatus	Ringed Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1718	Centropus anselli		Gabon Coucal	Cuculidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1719	Centropus ateralbus		Pied Coucal	Cuculidae							B10K		
1721	Centropus bernsteini		Lesser Black Coucal	Cuculidae							B10K		
1722	Centropus celebensis		Bay Coucal	Cuculidae							B10K		
1723	Centropus chalybeus		Biak Coucal	Cuculidae							B10K		
1724	Centropus chlororhynchos		Green-billed Coucal	Cuculidae							B10K		
1726	Centropus goliath		Goliath Coucal	Cuculidae							B10K		
1728	Centropus leucogaster		Black-throated Coucal	Cuculidae							B10K		
1729	Centropus melanops		Black-faced Coucal	Cuculidae							B10K		
1730	Centropus menbeki		Greater Black Coucal	Cuculidae							B10K		
1731	Centropus milo		Buff-headed Coucal	Cuculidae							B10K		
1733	Centropus nigrorufus		Javan Coucal	Cuculidae							B10K		
1735	Centropus rectunguis		Short-toed Coucal	Cuculidae							B10K		
1739	Centropus superciliosus	burchellii	White-browed Coucal	Cuculidae	Phase Genus						B10K	B10K	
1742	Centropus violaceus		Violaceous Coucal	Cuculidae							B10K		
1743	Centropus viridis	viridis	Philippine Coucal	Cuculidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1761	Cercibis oxycerca		Sharp-tailed Ibis	Threskiornithidae							B10K		
1784	Cercotrichas paena	damarensis	Kalahari Scrub Robin	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1801	Certhiaxis cinnamomeus	cinnamomea	Yellow-chinned Spinetail	Furnariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1805	Certhilauda benguelensis	kaokoensis	Benguela Long-billed Lark	Alaudidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1834	Chaetops frenatus		Rockjumper	Eupetidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1845	Chaetura meridionalis		Sick's Swift	Apodidae							B10K		
1850	Chaetura viridipennis		Amazonian Swift	Apodidae							B10K		
1855	Chalcites crassirostris		Pied Bronze Cuckoo	Cuculidae							B10K		
1857	Chalcites megarhynchus		Long-billed Cuckoo	Cuculidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1858	Chalcites meyerii		White-eared Bronze Cuckoo	Cuculidae							B10K		
1861	Chalcites ruficollis		Rufous-throated Bronze Cuckoo	Cuculidae							B10K		
1866	Chalcomitra hunteri		Hunter's Sunbird	Nectariniidae							B10K		
1883	Chamaea fasciata	fasciata	Wrentit	Sylviidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1890	Chamaetylas poliophrys		Red-throated Alethe	Muscicapidae							B10K		
1903	Charadrius dubius	curonicus	Little Ringed Plover	Charadriidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1944	Chasiempis ibidis		Oahu Elepaio	Monarchidae							B10K		
1954	Chelidoptera tenebrosa	tenebrosa	Swallow-winged Puffbird	Bucconidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1964	Chionis albus		Snowy Sheathbill	Chionidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1965	Chionis minor		Black-faced Sheathbill	Chionidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1970	Chiroxiphia pareola	pareola	Blue-backed Manakin	Pipridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1980	Chleuasicus atrosuperciliaris		Lesser Rufous-headed Parrotbill	Sylviidae							B10K		
2019	Chlorophanes spiza	arguta	Green Honeycreeper	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2021	Chlorophoneus kupeensis		Mount Kupé Bush-shrike	Malaconotidae							B10K		
2022	Chlorophoneus multicolor		Many-coloured Bush-shrike	Malaconotidae							B10K		
2024	Chlorophoneus olivaceus		Olive Bush-shrike	Malaconotidae							B10K		
2061	Chlorostilbon bracei		Brace's Emerald	Trochilidae							B10K		
2063	Chlorostilbon elegans		Caribbean Emerald	Trochilidae							B10K		
2065	Chlorostilbon gibsoni		Red-billed Emerald	Trochilidae							B10K		
2076	Cholornis paradoxus		Three-toed Parrotbill	Sylviidae							B10K		
2081	Chordeiles gundlachii		Antillean Nighthawk	Caprimulgidae							B10K		
2083	Chordeiles nacunda	minor	Nacunda Nighthawk	Caprimulgidae	Phase Genus						B10K	B10K	
2084	Chordeiles pusillus	septentrionalis	Least Nighthawk	Caprimulgidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2103	Chrysocolaptes festivus		White-naped Woodpecker	Picidae							B10K		
2104	Chrysocolaptes lucidus	haematribon	Greater Flame-backed Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2110	Chrysomma altirostre		Jerdon's Babbler	Sylviidae							B10K		
2124	Ciccaba albitarsis		Rufous-banded Owl	Strigidae							B10K		
2125	Ciccaba huhula		Black-banded Owl	Strigidae							B10K		
2131	Cichladusa ruficauda		Red-tailed Palm Thrush	Muscicapidae							B10K		
2148	Cinclocerthia ruficauda	tenebrosa	Brown Trembler	Mimidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2150	Cinclodes albiventris	fuscus	Cream-winged Cinclodes	Furnariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2153	Cinclodes atacamensis	atacamensis	White-winged Cinclodes	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2172	Cinclosoma marginatum		Mulga Quail-thrush	Cinclosomatidae							B10K		
2174	Cinclus cinclus	aquaticus	White-throated Dipper	Cinclidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2179	Cinclus schulzii		Rufous-throated Dipper	Cinclidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2180	Cinnycerthia fulva		Fulvous Wren	Troglodytidae							B10K		
2181	Cinnycerthia olivascens		Sharpe's Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2182	Cinnycerthia peruana		Peruvian Wren	Troglodytidae							B10K		
2183	Cinnycerthia unirufa		Rufous Wren	Troglodytidae		B10K	B10K	B10K		in_progress	B10K		
2188	Cinnyris batesi		Bates's Sunbird	Nectariniidae							B10K		
2189	Cinnyris bifasciatus		Purple-banded Sunbird	Nectariniidae							B10K		
2191	Cinnyris buettikoferi		Apricot-breasted Sunbird	Nectariniidae							B10K		
2192	Cinnyris chalcomelas		Violet-breasted Sunbird	Nectariniidae							B10K		
2197	Cinnyris congensis		Congo Sunbird	Nectariniidae							B10K		
2203	Cinnyris fuscus		Dusky Sunbird	Nectariniidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2206	Cinnyris johannae		Johanna's Sunbird	Nectariniidae							B10K		
2216	Cinnyris nectarinioides		Black-bellied Sunbird	Nectariniidae							B10K		
2217	Cinnyris neergaardi		Neergaard's Sunbird	Nectariniidae							B10K		
2219	Cinnyris osea		Palestine Sunbird	Nectariniidae							B10K		
2220	Cinnyris oustaleti		Oustalet's Sunbird	Nectariniidae							B10K		
2221	Cinnyris pembae		Pemba Sunbird	Nectariniidae							B10K		
2225	Cinnyris rockefelleri		Rockefeller's Sunbird	Nectariniidae							B10K		
2227	Cinnyris shelleyi		Shelley's Sunbird	Nectariniidae							B10K		
2228	Cinnyris solaris		Flame-breasted Sunbird	Nectariniidae							B10K		
2233	Cinnyris tsavoensis		Tsavo Purple-banded Sunbird	Nectariniidae							B10K		
2263	Cissopis leverianus	leveriana	Magpie Tanager	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2264	Cisticola aberdare		Aberdare Cisticola	Cisticolidae							B10K		
2265	Cisticola aberrans		Rock-loving Cisticola	Cisticolidae							B10K		
2266	Cisticola angusticauda		Long-tailed Cisticola	Cisticolidae							B10K		
2268	Cisticola aridulus	kalahari	Desert Cisticola	Cisticolidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2269	Cisticola ayresii		Wing-snapping Cisticola	Cisticolidae							B10K		
2270	Cisticola bodessa		Boran Cisticola	Cisticolidae							B10K		
2272	Cisticola brunnescens		Pectoral-patch Cisticola	Cisticolidae							B10K		
2273	Cisticola bulliens		Bubbling Cisticola	Cisticolidae							B10K		
2277	Cisticola chiniana		Rattling Cisticola	Cisticolidae		B10K				sample_collected	B10K		
2279	Cisticola cinereolus		Ashy Cisticola	Cisticolidae							B10K		
2280	Cisticola cinnamomeus		Pale-crowned Cisticola	Cisticolidae							B10K		
2281	Cisticola dambo		Dambo Cisticola	Cisticolidae							B10K		
2284	Cisticola eximius		Black-backed Cisticola	Cisticolidae							B10K		
2288	Cisticola haesitatus		Socotra Cisticola	Cisticolidae							B10K		
2289	Cisticola hunteri		Hunter's Cisticola	Cisticolidae							B10K		
2293	Cisticola lateralis		Whistling Cisticola	Cisticolidae							B10K		
2294	Cisticola melanurus		Black-tailed Cisticola	Cisticolidae							B10K		
2295	Cisticola nana		Tiny Cisticola	Cisticolidae							B10K		
2298	Cisticola njombe		Churring Cisticola	Cisticolidae							B10K		
2300	Cisticola restrictus		Tana River Cisticola	Cisticolidae							B10K		
2301	Cisticola robustus		Stout Cisticola	Cisticolidae							B10K		
2302	Cisticola ruficeps		Red-pate Cisticola	Cisticolidae							B10K		
2304	Cisticola rufus		Rufous Cisticola	Cisticolidae							B10K		
2305	Cisticola subruficapilla		Grey-backed Cisticola	Cisticolidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2306	Cisticola textrix		Cloud Cisticola	Cisticolidae							B10K		
2308	Cisticola troglodytes		Foxy Cisticola	Cisticolidae							B10K		
2310	Cistothorus apolinari		Apolinar's Wren	Troglodytidae							B10K		
2311	Cistothorus meridae		Paramo Wren	Troglodytidae							B10K		
2312	Cistothorus palustris		Marsh Wren	Troglodytidae							B10K		
2313	Cistothorus platensis	stellaris	Sedge Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2319	Clamator levaillantii		Levaillant's Cuckoo	Cuculidae							B10K		
2346	Clytorhynchus sanctaecrucis		Santa Cruz Shrikebill	Monarchidae							B10K		
2350	Cnemathraupis aureodorsalis		Golden-backed Mountain Tanager	Thraupidae							B10K		
2351	Cnemathraupis eximia		Black-chested Mountain Tanager	Thraupidae		B10K	B10K	B10K		in_progress	B10K		
2352	Cnemophilus loriae		Loria's Satinbird	Cnemophilidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
2353	Cnemophilus macgregorii		Crested Satinbird	Cnemophilidae							B10K		
2356	Cnipodectes subbrunneus	panamensis	Brownish Twistwing	Pipromorphidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2357	Cnipodectes superrufus		Rufous Twistwing	Pipromorphidae							B10K		
2361	Coccycua cinerea		Ash-colored Cuckoo	Cuculidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2363	Coccycua pumila		Dwarf Cuckoo	Cuculidae							B10K		
2367	Coccyzus ferrugineus		Cocos Cuckoo	Cuculidae							B10K		
2369	Coccyzus longirostris		Hispaniolan Lizard Cuckoo	Cuculidae							B10K		
2371	Coccyzus merlini		Great Lizard Cuckoo	Cuculidae							B10K		
2373	Coccyzus pluvialis		Chestnut-bellied Cuckoo	Cuculidae							B10K		
2374	Coccyzus rufigularis		Bay-breasted Cuckoo	Cuculidae							B10K		
2375	Coccyzus vetula		Jamaican Lizard Cuckoo	Cuculidae							B10K		
2376	Coccyzus vieilloti		Puerto Rican Lizard Cuckoo	Cuculidae							B10K		
2378	Cochoa azurea		Javan Cochoa	Turdidae							B10K		
2379	Cochoa beccarii		Sumatran Cochoa	Turdidae							B10K		
2394	Coenocorypha huegeli		New Zealand Snipe	Scolopacidae							B10K		
2396	Coereba flaveola	guianensis	Bananaquit	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2403	Colaptes melanochloros	melanolaimus	Green-barred Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2408	Colaptes rupicola	rupicola	Andean Flicker	Picidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2417	Colius castanotus		Red-backed Mousebird	Coliidae							B10K		
2429	Colonia colonus	leuconotus	Long-tailed Tyrant	Tyrannidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2469	Columbina minuta	minuta	Plain-breasted Ground Dove	Columbidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2470	Columbina passerina	griseola	Common Ground Dove	Columbidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2473	Columbina talpacoti	talpacoti	Ruddy Ground Dove	Columbidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2480	Conirostrum binghami		Giant Conebill	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2489	Conopias albovittatus	parvus	White-ringed Flycatcher	Tyrannidae	Phase Genus						B10K	B10K	
2505	Conothraupis mesoleuca		Cone-billed Tanager	Thraupidae							B10K		
2509	Contopus cinereus	surinamensis	Tropical Pewee	Tyrannidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2540	Coracina dobsoni		Andaman Cuckooshrike	Campephagidae							B10K		
2559	Coracornis raveni		Maroon-backed Whistler	Pachycephalidae							B10K		
2560	Coracornis sanghirensis		Sangir Whistler	Pachycephalidae		B10K	B10K	B10K		in_progress	B10K		
2564	Corapipo leucorrhoa	altera	White-bibbed Manakin	Pipridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2565	Corcorax melanoramphos		White-winged Chough	Corcoracidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2577	Corvus compilator		Sunda Crow	Corvidae							B10K		
2607	Corvus philippinus		Philippine Crow	Corvidae							B10K		
2629	Corythopis delalandi		Southern Antpipit	Pipromorphidae							B10K		
2630	Corythopis torquatus		Ringed Antpipit	Pipromorphidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2639	Cossypha caffra	namaquensis	Cape Robin Chat	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2642	Cossypha heinrichi		White-headed Robin Chat	Muscicapidae							B10K		
2647	Cossypha niveicapilla	melanota	Snowy-crowned Robin Chat	Muscicapidae	Phase Genus						B10K	B10K	
2667	Coua coquereli		Coquerel's Coua	Cuculidae							B10K		
2670	Coua delalandei		Snail-eating Coua	Cuculidae							B10K		
2671	Coua gigas		Giant Coua	Cuculidae							B10K		
2675	Coua verreauxi		Verreaux's Coua	Cuculidae							B10K		
2686	Cranioleuca berlepschi		Russet-mantled Softtail	Furnariidae							B10K		
2696	Cranioleuca pyrrhophia	pyrrhophia	Stripe-crowned Spinetail	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2709	Crax fasciolata	fasciolata	Bare-faced Curassow	Cracidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2728	Crithagra ankoberensis		Ankober Serin	Fringillidae							B10K		
2730	Crithagra buchanani		Southern Grosbeak Canary	Fringillidae							B10K		
2732	Crithagra canicapilla		Senegal Canary	Fringillidae							B10K		
2736	Crithagra donaldsoni		Northern Grosbeak Canary	Fringillidae							B10K		
2738	Crithagra flavigula		Yellow-throated Canary	Fringillidae							B10K		
2740	Crithagra frontalis		Western Citril	Fringillidae							B10K		
2742	Crithagra hyposticta		Southern Citril	Fringillidae							B10K		
2743	Crithagra koliensis		Papyrus Canary	Fringillidae							B10K		
2744	Crithagra leucoptera		Protea Canary	Fringillidae		B10K				sample_collected	B10K		
2747	Crithagra menachensis		Yemen Serin	Fringillidae							B10K		
2751	Crithagra reichenowi		Reichenow's Canary	Fringillidae							B10K		
2752	Crithagra rothschildi		Arabian Serin	Fringillidae							B10K		
2758	Crithagra striatipectus		Abyssinian Canary	Fringillidae							B10K		
2761	Crithagra symonsi		Drakensberg Siskin	Fringillidae							B10K		
2764	Crithagra xantholaema		Salvadori's Canary	Fringillidae							B10K		
2765	Crithagra xanthopygia		Yellow-rumped Canary	Fringillidae							B10K		
2774	Crypsirina cucullata		Hooded Treepie	Corvidae							B10K		
2776	Cryptillas victorini		Victorin's Warbler	Macrosphenidae		B10K				sample_collected	B10K		
2778	Cryptolybia olivacea		Green Barbet	Ramphastidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2810	Cuculus clamosus		Black Cuckoo	Cuculidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2811	Cuculus crassirostris		Sulawesi Cuckoo	Cuculidae							B10K		
2817	Cuculus saturatus	horsfieldi	Himalayan Cuckoo	Cuculidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2824	Curruca balearica		Balearic Warbler	Sylviidae							B10K		
2825	Curruca boehmi		Banded Parisoma	Sylviidae							B10K		
2826	Curruca buryi		Yemen Parisoma	Sylviidae							B10K		
2829	Curruca communis	icterops	Common Whitethroat	Sylviidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2832	Curruca curruca	caucasica	Lesser Whitethroat	Sylviidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2833	Curruca deserti		African Desert Warbler	Sylviidae							B10K		
2834	Curruca deserticola		Tristram's Warbler	Sylviidae							B10K		
2837	Curruca layardi		Layard's Warbler	Sylviidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2838	Curruca leucomelaena		Arabian Warbler	Sylviidae							B10K		
2839	Curruca lugens		Brown Parisoma	Sylviidae							B10K		
2842	Curruca mystacea		Ménétries's Warbler	Sylviidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2844	Curruca nisoria	nisoria	Barred Warbler	Sylviidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2848	Curruca subcoerulea	cinerascens	Chestnut-vented Warbler	Sylviidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2850	Cursorius coromandelicus		Indian Courser	Glareolidae							B10K		
2851	Cursorius cursor	rufus	Cream-coloured Courser	Glareolidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2852	Cursorius rufus		Burchell's Courser	Glareolidae							B10K		
2853	Cursorius somalensis		Somali Courser	Glareolidae							B10K		
2856	Cyanerpes caeruleus		Purple Honeycreeper	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2857	Cyanerpes caeruleus		Purple Honeycreeper	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2858	Cyanerpes cyaneus	cyaneus	Red-legged Honeycreeper	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2859	Cyanerpes lucidus	isthmicus	Shining Honeycreeper	Thraupidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2860	Cyanerpes nitidus		Short-billed Honeycreeper	Thraupidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2869	Cyanocitta stelleri	frontalis	Steller's Jay	Corvidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2876	Cyanocorax colliei		Black-throated Magpie Jay	Corvidae							B10K		
2881	Cyanocorax formosus		White-throated Magpie Jay	Corvidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2884	Cyanocorax morio	cyanogenys	Brown Jay	Corvidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2891	Cyanoderma chrysaeum		Golden Babbler	Timaliidae							B10K		
2902	Cyanoloxia brissonii	argentina	Ultramarine Grosbeak	Cardinalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2903	Cyanoloxia cyanoides	caerulescens	Blue-black Grosbeak	Cardinalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2915	Cyanomitra bannermani		Bannerman's Sunbird	Nectariniidae							B10K		
2920	Cyanomitra verreauxii		Mouse-coloured Sunbird	Nectariniidae							B10K		
2933	Cyanoramphus ulietanus		Raiatea Parakeet	Psittaculidae							B10K		
2935	Cyanoramphus zealandicus		Black-fronted Parakeet	Psittaculidae							B10K		
2960	Cyornis hoevelli		Blue-fronted Blue Flycatcher	Muscicapidae							B10K		
2962	Cyornis lemprieri		Palawan Blue Flycatcher	Muscicapidae							B10K		
2964	Cyornis nicobaricus		Nicobar Jungle Flycatcher	Muscicapidae							B10K		
2969	Cyornis ruckii		Rück's Blue Flycatcher	Muscicapidae							B10K		
2972	Cyornis sanfordi		Matinan Blue Flycatcher	Muscicapidae							B10K		
2978	Cyphorhinus arada	arada	Musician Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
2979	Cyphorhinus phaeocephalus		Song Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
2980	Cyphorhinus thoracicus		Chestnut-breasted Wren	Troglodytidae							B10K		
2981	Cypseloides cherriei		Spot-fronted Swift	Apodidae							B10K		
2984	Cypseloides lemosi		White-chested Swift	Apodidae							B10K		
2986	Cypseloides rothschildi		Rothschild's Swift	Apodidae							B10K		
2988	Cypseloides storeri		White-fronted Swift	Apodidae							B10K		
2997	Dacelo rex		Shovel-billed Kookaburra	Alcedinidae							B10K		
3000	Dacnis berlepschi		Scarlet-breasted Dacnis	Thraupidae							B10K		
3037	Dendrocitta baileii		Andaman Treepie	Corvidae							B10K		
3041	Dendrocitta leucogastra		White-bellied Treepie	Corvidae							B10K		
3042	Dendrocitta occipitalis		Sumatran Treepie	Corvidae							B10K		
3063	Dendrocopos mahrattensis	blanfordi	Yellow-crowned Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3066	Dendrocopos minor	colchicus	Lesser Spotted Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3095	Devioeca papuana		Canary Robin	Petroicidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3098	Dicaeum annae		Golden-rumped Flowerpecker	Dicaeidae							B10K		
3104	Dicaeum chrysorrheum	chrysochlore	Yellow-vented Flowerpecker	Dicaeidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3108	Dicaeum erythrothorax		Flame-breasted Flowerpecker	Dicaeidae							B10K		
3113	Dicaeum haematostictum		Black-belted Flowerpecker	Dicaeidae							B10K		
3118	Dicaeum malaitae		Malaita Flowerpecker	Dicaeidae							B10K		
3119	Dicaeum maugei		Red-chested Flowerpecker	Dicaeidae							B10K		
3122	Dicaeum nehrkorni		Crimson-crowned Flowerpecker	Dicaeidae							B10K		
3124	Dicaeum nitidum		Louisiade Flowerpecker	Dicaeidae							B10K		
3126	Dicaeum proprium		Whiskered Flowerpecker	Dicaeidae							B10K		
3128	Dicaeum quadricolor		Cebu Flowerpecker	Dicaeidae							B10K		
3129	Dicaeum retrocinctum		Scarlet-collared Flowerpecker	Dicaeidae							B10K		
3133	Dicaeum trochileum		Scarlet-headed Flowerpecker	Dicaeidae							B10K		
3134	Dicaeum vincens		Legge's Flowerpecker	Dicaeidae							B10K		
3135	Dicaeum vulneratum		Ashy Flowerpecker	Dicaeidae							B10K		
3138	Dicrurus adsimilis	atactus	Fork-tailed Drongo	Dicruridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3142	Dicrurus annectens		Crow-billed Drongo	Dicruridae							B10K		
3150	Dicrurus leucophaeus	hopwoodi	Ashy Drongo	Dicruridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3155	Dicrurus menagei		Tablas Drongo	Dicruridae							B10K		
3197	Dixiphia pipra	pipra	White-crowned Manakin	Pipridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3198	Dixiphia pipra		White-crowned Manakin	Pipridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3202	Donacobius atricapilla		Donacobius	Donacobiidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
3203	Donacobius atricapilla	atricapilla	Donacobius	Donacobiidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3204	Donacospiza albifrons		Long-tailed Reed Finch	Thraupidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3217	Dromaius minor		King Island Emu	Casuariidae							B10K		
3220	Dromococcyx pavoninus		Pavonine Cuckoo	Cuculidae							B10K		
3223	Drymodes beccarii		Papuan Scrub Robin	Petroicidae							B10K		
3243	Dryocopus martius	pinetorum	Black Woodpecker	Picidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
3247	Dryoscopus angolensis		Pink-footed Puffback	Malaconotidae							B10K		
3250	Dryoscopus pringlii		Pringle's Puffback	Malaconotidae							B10K		
3251	Dryoscopus sabini		Sabine's Puffback	Malaconotidae							B10K		
3252	Dryoscopus senegalensis		Red-eyed Puffback	Malaconotidae							B10K		
3254	Dubusia castaneoventris		Chestnut-bellied Mountain Tanager	Thraupidae							B10K		
3255	Dubusia rufiventris		Rufous-bellied Mountain Tanager	Thraupidae							B10K		
3257	Ducula aenea	nuchalis	Green Imperial Pigeon	Columbidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3293	Dulus dominicus		Palmchat	Dulidae							B10K		
3298	Dyaphorophyia castanea	castanea	Chestnut Wattle-eye	Platysteiridae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
3316	Edolisoma anale		New Caledonian Cicadabird	Campephagidae							B10K		
3317	Edolisoma ceramense		Pale Cicadabird	Campephagidae							B10K		
